areaid,date,avg_temp,prec
101210702	2015-06-19	21.80018	25	19	21.3	100.0	
101290306	2015-06-19	21.80018	25	17	21.3	100.0	
101290604	2015-06-19	21.80018	27	21	21.3	100.0	
101220602	2015-06-19	21.80018	30	23	21.3	100.0	
101240501	2015-06-19	21.80018	27	23	21.3	100.0	
101050505	2015-06-19	21.80018	29	16	21.3	100.0	
101280302	2015-06-19	21.80018	36	28	21.3	100.0	
101050904	2015-06-19	21.80018	27	17	21.3	100.0	
101121706	2015-06-19	21.80018	29	18	21.3	100.0	
101050508	2015-06-19	21.80018	29	17	21.3	100.0	
101251406	2015-06-19	21.80018	27	23	21.3	100.0	
101240405	2015-06-19	21.80018	28	23	21.3	100.0	
101220803	2015-06-19	21.80018	31	21	21.3	100.0	
101291504	2015-06-19	21.80018	30	21	21.3	100.0	
101251210	2015-06-19	21.80018	29	21	21.3	100.0	
101120909	2015-06-19	21.80018	29	19	21.3	100.0	
101120605	2015-06-19	21.80018	29	18	21.3	100.0	
101250409	2015-06-19	21.80018	19	16	21.3	100.0	
101291108	2015-06-19	21.80018	29	21	21.3	100.0	
101200508	2015-06-19	21.80018	29	21	21.3	100.0	
101121105	2015-06-19	21.80018	25	16	21.3	100.0	
101190504	2015-06-19	21.80018	27	19	21.3	100.0	
101282002	2015-06-19	21.80018	35	26	21.3	100.0	
101200401	2015-06-19	21.80018	30	22	21.3	100.0	
101190102	2015-06-19	21.80018	30	21	21.3	100.0	
101200807	2015-06-19	21.80018	31	23	21.3	100.0	
101050307	2015-06-19	21.80018	27	14	21.3	100.0	
101280207	2015-06-19	21.80018	34	24	21.3	100.0	
101291105	2015-06-19	21.80018	27	19	21.3	100.0	
101220202	2015-06-19	21.80018	32	22	21.3	100.0	
101220305	2015-06-19	21.80018	30	22	21.3	100.0	
101210105	2015-06-19	21.80018	28	20	21.3	100.0	
101210203	2015-06-19	21.80018	29	20	21.3	100.0	
101121707	2015-06-19	21.80018	29	18	21.3	100.0	
101210406	2015-06-19	21.80018	27	20	21.3	100.0	
