longitude,latitude,soil_liquid
114.05,23.15,0.332
114.15,23.15,0.332
114.25,23.15,0.291
114.35,23.15,0.281
114.45,23.15,0.3
114.55,23.15,0.297
114.65,23.15,0.31
114.75,23.15,0.322
114.85,23.15,0.322
114.95,23.15,0.322
115.05,23.15,0.332
115.15,23.15,0.301
115.25,23.15,0.301
115.35,23.15,0.301
115.45,23.15,0.281
115.55,23.15,0.29
115.65,23.15,0.31
115.75,23.15,0.31
115.85,23.15,0.29
115.95,23.15,0.322
116.05,23.15,0.331
116.15,23.15,0.321
116.25,23.15,0.31
116.35,23.15,0.3
116.45,23.15,0.29
98.95,23.25,0.324
99.05,23.25,0.324
99.15,23.25,0.323
99.25,23.25,0.326
99.35,23.25,0.34
99.45,23.25,0.325
99.55,23.25,0.324
99.65,23.25,0.332
99.75,23.25,0.323
99.85,23.25,0.323
99.95,23.25,0.335
100.05,23.25,0.336
100.15,23.25,0.335
100.25,23.25,0.296
100.35,23.25,0.324
100.45,23.25,0.338
100.55,23.25,0.328
100.65,23.25,0.413
100.75,23.25,0.327
100.85,23.25,0.332
100.95,23.25,0.332
101.05,23.25,0.323
101.15,23.25,0.324
101.25,23.25,0.33
101.35,23.25,0.331
101.45,23.25,0.327
101.55,23.25,0.327
101.65,23.25,0.32
101.75,23.25,0.339
101.85,23.25,0.338
101.95,23.25,0.33
102.05,23.25,0.339
102.15,23.25,0.324
102.25,23.25,0.322
102.35,23.25,0.337
102.45,23.25,0.336
102.55,23.25,0.325
102.65,23.25,0.328
102.75,23.25,0.361
102.85,23.25,0.37
102.95,23.25,0.396
103.05,23.25,0.38
103.15,23.25,0.329
103.25,23.25,0.339
103.35,23.25,0.32
103.45,23.25,0.321
103.55,23.25,0.333
103.65,23.25,0.323
103.75,23.25,0.326
103.85,23.25,0.33
103.95,23.25,0.33
104.05,23.25,0.33
104.15,23.25,0.332
104.25,23.25,0.438
104.35,23.25,0.409
104.45,23.25,0.331
104.55,23.25,0.323
104.65,23.25,0.329
104.75,23.25,0.323
104.85,23.25,0.333
104.95,23.25,0.372
105.05,23.25,0.393
111.45,23.25,0.281
111.55,23.25,0.311
111.65,23.25,0.298
111.75,23.25,0.298
111.85,23.25,0.298
111.95,23.25,0.308
112.05,23.25,0.318
112.15,23.25,0.298
112.25,23.25,0.318
112.35,23.25,0.281
112.45,23.25,0.301
112.55,23.25,0.31
112.65,23.25,0.322
112.75,23.25,0.322
112.85,23.25,0.332
112.95,23.25,0.331
113.05,23.25,0.331
113.15,23.25,0.331
113.25,23.25,0.321
113.35,23.25,0.321
113.45,23.25,0.29
113.55,23.25,0.311
113.65,23.25,0.291
113.75,23.25,0.332
113.85,23.25,0.322
113.95,23.25,0.332
114.05,23.25,0.281
114.15,23.25,0.301
114.25,23.25,0.301
114.35,23.25,0.301
114.45,23.25,0.31
114.55,23.25,0.307
114.65,23.25,0.307
114.75,23.25,0.311
114.85,23.25,0.281
114.95,23.25,0.311
115.05,23.25,0.301
115.15,23.25,0.301
115.25,23.25,0.291
115.35,23.25,0.288
115.45,23.25,0.308
115.55,23.25,0.29
115.65,23.25,0.29
115.75,23.25,0.29
115.85,23.25,0.3
115.95,23.25,0.31
116.05,23.25,0.3
116.15,23.25,0.29
116.25,23.25,0.331
116.35,23.25,0.321
116.45,23.25,0.331
116.55,23.25,0.3
116.65,23.25,0.3
98.95,23.35,0.326
99.05,23.35,0.326
99.15,23.35,0.335
99.25,23.35,0.37
99.35,23.35,0.324
99.45,23.35,0.326
99.55,23.35,0.334
99.65,23.35,0.322
99.75,23.35,0.323
99.85,23.35,0.323
99.95,23.35,0.325
100.05,23.35,0.336
100.15,23.35,0.324
100.25,23.35,0.315
100.35,23.35,0.334
100.45,23.35,0.328
100.55,23.35,0.328
100.65,23.35,0.403
100.75,23.35,0.333
100.85,23.35,0.332
100.95,23.35,0.331
101.05,23.35,0.333
101.15,23.35,0.334
101.25,23.35,0.32
101.35,23.35,0.339
101.45,23.35,0.327
101.55,23.35,0.336
101.65,23.35,0.331
101.75,23.35,0.32
101.85,23.35,0.339
101.95,23.35,0.328
102.05,23.35,0.327
102.15,23.35,0.325
102.25,23.35,0.328
102.35,23.35,0.336
102.45,23.35,0.335
102.55,23.35,0.396
102.65,23.35,0.379
102.75,23.35,0.387
102.85,23.35,0.366
102.95,23.35,0.324
103.05,23.35,0.33
103.15,23.35,0.323
103.25,23.35,0.338
103.35,23.35,0.332
103.45,23.35,0.414
103.55,23.35,0.408
103.65,23.35,0.334
103.75,23.35,0.334
103.85,23.35,0.32
103.95,23.35,0.308
104.05,23.35,0.331
104.15,23.35,0.337
104.25,23.35,0.436
104.35,23.35,0.404
104.45,23.35,0.339
104.55,23.35,0.337
104.65,23.35,0.328
104.75,23.35,0.321
104.85,23.35,0.33
104.95,23.35,0.338
105.05,23.35,0.38
105.15,23.35,0.328
105.25,23.35,0.337
105.35,23.35,0.338
105.45,23.35,0.363
105.55,23.35,0.326
111.45,23.35,0.311
111.55,23.35,0.291
111.65,23.35,0.288
111.75,23.35,0.298
111.85,23.35,0.318
111.95,23.35,0.318
112.05,23.35,0.308
112.15,23.35,0.288
112.25,23.35,0.308
112.35,23.35,0.281
112.45,23.35,0.301
112.55,23.35,0.332
112.65,23.35,0.322
112.75,23.35,0.322
112.85,23.35,0.332
112.95,23.35,0.321
113.05,23.35,0.331
113.15,23.35,0.331
113.25,23.35,0.331
113.35,23.35,0.321
113.45,23.35,0.29
113.55,23.35,0.291
113.65,23.35,0.301
113.75,23.35,0.291
113.85,23.35,0.322
113.95,23.35,0.332
114.05,23.35,0.311
114.15,23.35,0.311
114.25,23.35,0.281
114.35,23.35,0.311
114.45,23.35,0.31
114.55,23.35,0.297
114.65,23.35,0.317
114.75,23.35,0.281
114.85,23.35,0.301
114.95,23.35,0.3
115.05,23.35,0.291
115.15,23.35,0.288
115.25,23.35,0.298
115.35,23.35,0.288
115.45,23.35,0.308
115.55,23.35,0.307
115.65,23.35,0.31
115.75,23.35,0.3
115.85,23.35,0.3
115.95,23.35,0.29
116.05,23.35,0.29
116.15,23.35,0.31
116.25,23.35,0.31
116.35,23.35,0.29
116.45,23.35,0.29
116.55,23.35,0.29
116.75,23.35,0.28
98.95,23.45,0.337
99.05,23.45,0.329
99.15,23.45,0.337
99.25,23.45,0.322
99.35,23.45,0.324
99.45,23.45,0.326
99.55,23.45,0.334
99.65,23.45,0.323
99.75,23.45,0.322
99.85,23.45,0.322
99.95,23.45,0.323
100.05,23.45,0.323
100.15,23.45,0.323
100.25,23.45,0.339
100.35,23.45,0.333
100.45,23.45,0.333
100.55,23.45,0.328
100.65,23.45,0.423
100.75,23.45,0.332
100.85,23.45,0.322
100.95,23.45,0.333
101.05,23.45,0.334
101.15,23.45,0.325
101.25,23.45,0.331
101.35,23.45,0.336
101.45,23.45,0.326
101.55,23.45,0.336
101.65,23.45,0.336
101.75,23.45,0.321
101.85,23.45,0.33
101.95,23.45,0.329
102.05,23.45,0.33
102.15,23.45,0.324
102.25,23.45,0.326
102.35,23.45,0.398
102.45,23.45,0.362
102.55,23.45,0.36
102.65,23.45,0.328
102.75,23.45,0.324
102.85,23.45,0.337
102.95,23.45,0.339
103.05,23.45,0.322
103.15,23.45,0.327
103.25,23.45,0.323
103.35,23.45,0.413
103.45,23.45,0.421
103.55,23.45,0.332
103.65,23.45,0.334
103.75,23.45,0.33
103.85,23.45,0.331
103.95,23.45,0.32
104.05,23.45,0.338
104.15,23.45,0.327
104.25,23.45,0.338
104.35,23.45,0.327
104.45,23.45,0.327
104.55,23.45,0.324
104.65,23.45,0.323
104.75,23.45,0.334
104.85,23.45,0.33
104.95,23.45,0.324
105.05,23.45,0.337
105.15,23.45,0.328
105.25,23.45,0.37
105.35,23.45,0.325
105.45,23.45,0.335
105.55,23.45,0.335
105.65,23.45,0.321
111.45,23.45,0.291
111.55,23.45,0.311
111.65,23.45,0.288
111.75,23.45,0.318
111.85,23.45,0.318
111.95,23.45,0.318
112.05,23.45,0.288
112.15,23.45,0.282
112.25,23.45,0.288
112.35,23.45,0.311
112.45,23.45,0.332
112.55,23.45,0.322
112.65,23.45,0.332
112.75,23.45,0.317
112.85,23.45,0.332
112.95,23.45,0.322
113.05,23.45,0.297
113.15,23.45,0.331
113.25,23.45,0.287
113.35,23.45,0.331
113.45,23.45,0.331
113.55,23.45,0.288
113.65,23.45,0.318
113.75,23.45,0.322
113.85,23.45,0.322
113.95,23.45,0.322
114.05,23.45,0.332
114.15,23.45,0.288
114.25,23.45,0.288
114.35,23.45,0.308
114.45,23.45,0.297
114.55,23.45,0.307
114.65,23.45,0.287
114.75,23.45,0.291
114.85,23.45,0.311
114.95,23.45,0.29
115.05,23.45,0.311
115.15,23.45,0.308
115.25,23.45,0.288
115.35,23.45,0.288
115.45,23.45,0.308
115.55,23.45,0.288
115.65,23.45,0.307
115.75,23.45,0.311
115.85,23.45,0.281
115.95,23.45,0.291
116.05,23.45,0.31
116.15,23.45,0.321
116.25,23.45,0.3
116.35,23.45,0.3
116.45,23.45,0.29
116.55,23.45,0.331
116.65,23.45,0.331
116.75,23.45,0.28
116.85,23.45,0.319
117.05,23.45,0.338
98.85,23.55,0.336
98.95,23.55,0.337
99.05,23.55,0.39
99.15,23.55,0.328
99.25,23.55,0.34
99.35,23.55,0.329
99.45,23.55,0.326
99.55,23.55,0.325
99.65,23.55,0.333
99.75,23.55,0.322
99.85,23.55,0.321
99.95,23.55,0.322
100.05,23.55,0.333
100.15,23.55,0.332
100.25,23.55,0.338
100.35,23.55,0.333
100.45,23.55,0.323
100.55,23.55,0.338
100.65,23.55,0.423
100.75,23.55,0.338
100.85,23.55,0.323
100.95,23.55,0.334
101.05,23.55,0.335
101.15,23.55,0.326
101.25,23.55,0.331
101.35,23.55,0.336
101.45,23.55,0.326
101.55,23.55,0.335
101.65,23.55,0.327
101.75,23.55,0.327
101.85,23.55,0.325
101.95,23.55,0.324
102.05,23.55,0.334
102.15,23.55,0.333
102.25,23.55,0.397
102.35,23.55,0.376
102.45,23.55,0.325
102.55,23.55,0.324
102.65,23.55,0.323
102.75,23.55,0.325
102.85,23.55,0.322
102.95,23.55,0.339
103.05,23.55,0.334
103.15,23.55,0.402
103.25,23.55,0.326
103.35,23.55,0.403
103.45,23.55,0.432
103.55,23.55,0.339
103.65,23.55,0.289
103.75,23.55,0.331
103.85,23.55,0.32
103.95,23.55,0.338
104.05,23.55,0.326
104.15,23.55,0.327
104.25,23.55,0.337
104.35,23.55,0.325
104.45,23.55,0.334
104.55,23.55,0.329
104.65,23.55,0.321
104.75,23.55,0.332
104.85,23.55,0.327
104.95,23.55,0.324
105.05,23.55,0.326
105.15,23.55,0.339
105.25,23.55,0.324
105.35,23.55,0.336
105.45,23.55,0.336
105.55,23.55,0.34
105.65,23.55,0.331
105.75,23.55,0.338
105.85,23.55,0.328
105.95,23.55,0.329
106.05,23.55,0.331
111.55,23.55,0.308
111.65,23.55,0.308
111.75,23.55,0.308
111.85,23.55,0.318
111.95,23.55,0.308
112.05,23.55,0.288
112.15,23.55,0.282
112.25,23.55,0.308
112.35,23.55,0.322
112.45,23.55,0.333
112.55,23.55,0.298
112.65,23.55,0.298
112.75,23.55,0.288
112.85,23.55,0.322
112.95,23.55,0.322
113.05,23.55,0.297
113.15,23.55,0.287
113.25,23.55,0.317
113.35,23.55,0.288
113.45,23.55,0.317
113.55,23.55,0.288
113.65,23.55,0.298
113.75,23.55,0.288
113.85,23.55,0.298
113.95,23.55,0.298
114.05,23.55,0.298
114.15,23.55,0.298
114.25,23.55,0.288
114.35,23.55,0.298
114.45,23.55,0.318
114.55,23.55,0.318
114.65,23.55,0.318
114.75,23.55,0.301
114.85,23.55,0.291
114.95,23.55,0.311
115.05,23.55,0.291
115.15,23.55,0.291
115.25,23.55,0.288
115.35,23.55,0.308
115.45,23.55,0.288
115.55,23.55,0.297
115.65,23.55,0.307
115.75,23.55,0.3
115.85,23.55,0.281
115.95,23.55,0.291
116.05,23.55,0.31
116.15,23.55,0.29
116.25,23.55,0.332
116.35,23.55,0.332
116.45,23.55,0.322
116.55,23.55,0.321
116.65,23.55,0.321
116.75,23.55,0.321
116.85,23.55,0.321
116.95,23.55,0.309
98.85,23.65,0.336
98.95,23.65,0.326
99.05,23.65,0.329
99.15,23.65,0.321
99.25,23.65,0.337
99.35,23.65,0.335
99.45,23.65,0.333
99.55,23.65,0.333
99.65,23.65,0.323
99.75,23.65,0.323
99.85,23.65,0.332
99.95,23.65,0.322
100.05,23.65,0.332
100.15,23.65,0.332
100.25,23.65,0.338
100.35,23.65,0.338
100.45,23.65,0.332
100.55,23.65,0.328
100.65,23.65,0.329
100.75,23.65,0.434
100.85,23.65,0.324
100.95,23.65,0.335
101.05,23.65,0.325
101.15,23.65,0.332
101.25,23.65,0.321
101.35,23.65,0.337
101.45,23.65,0.325
101.55,23.65,0.324
101.65,23.65,0.338
101.75,23.65,0.322
101.85,23.65,0.327
101.95,23.65,0.336
102.05,23.65,0.388
102.15,23.65,0.373
102.25,23.65,0.383
102.35,23.65,0.321
102.45,23.65,0.334
102.55,23.65,0.335
102.65,23.65,0.33
102.75,23.65,0.337
102.85,23.65,0.335
102.95,23.65,0.327
103.05,23.65,0.339
103.15,23.65,0.335
103.25,23.65,0.336
103.35,23.65,0.334
103.45,23.65,0.331
103.55,23.65,0.335
103.65,23.65,0.325
103.75,23.65,0.337
103.85,23.65,0.333
103.95,23.65,0.323
104.05,23.65,0.322
104.15,23.65,0.338
104.25,23.65,0.326
104.35,23.65,0.326
104.45,23.65,0.331
104.55,23.65,0.324
104.65,23.65,0.335
104.75,23.65,0.338
104.85,23.65,0.321
104.95,23.65,0.32
105.05,23.65,0.33
105.15,23.65,0.33
105.25,23.65,0.333
105.35,23.65,0.328
105.45,23.65,0.321
105.55,23.65,0.321
105.65,23.65,0.339
105.75,23.65,0.33
105.85,23.65,0.327
105.95,23.65,0.33
106.05,23.65,0.322
111.65,23.65,0.298
111.75,23.65,0.288
111.85,23.65,0.308
111.95,23.65,0.312
112.05,23.65,0.282
112.15,23.65,0.292
112.25,23.65,0.332
112.35,23.65,0.332
112.45,23.65,0.298
112.55,23.65,0.298
112.65,23.65,0.318
112.75,23.65,0.308
112.85,23.65,0.298
112.95,23.65,0.332
113.05,23.65,0.317
113.15,23.65,0.307
113.25,23.65,0.317
113.35,23.65,0.288
113.45,23.65,0.317
113.55,23.65,0.308
113.65,23.65,0.298
113.75,23.65,0.299
113.85,23.65,0.289
113.95,23.65,0.309
114.05,23.65,0.298
114.15,23.65,0.288
114.25,23.65,0.308
114.35,23.65,0.318
114.45,23.65,0.298
114.55,23.65,0.308
114.65,23.65,0.297
114.75,23.65,0.298
114.85,23.65,0.298
114.95,23.65,0.288
115.05,23.65,0.308
115.15,23.65,0.308
115.25,23.65,0.318
115.35,23.65,0.288
115.45,23.65,0.298
115.55,23.65,0.287
115.65,23.65,0.297
115.75,23.65,0.317
115.85,23.65,0.308
115.95,23.65,0.291
116.05,23.65,0.291
116.15,23.65,0.31
116.25,23.65,0.332
116.35,23.65,0.332
116.45,23.65,0.322
116.55,23.65,0.331
116.65,23.65,0.331
116.75,23.65,0.332
116.85,23.65,0.29
116.95,23.65,0.29
117.05,23.65,0.3
98.85,23.75,0.33
98.95,23.75,0.335
99.05,23.75,0.328
99.15,23.75,0.34
99.25,23.75,0.337
99.35,23.75,0.332
99.45,23.75,0.328
99.55,23.75,0.32
99.65,23.75,0.332
99.75,23.75,0.324
99.85,23.75,0.324
99.95,23.75,0.324
100.05,23.75,0.333
100.15,23.75,0.332
100.25,23.75,0.327
100.35,23.75,0.338
100.45,23.75,0.322
100.55,23.75,0.332
100.65,23.75,0.338
100.75,23.75,0.339
100.85,23.75,0.334
100.95,23.75,0.335
101.05,23.75,0.336
101.15,23.75,0.332
101.25,23.75,0.336
101.35,23.75,0.326
101.45,23.75,0.325
101.55,23.75,0.336
101.65,23.75,0.326
101.75,23.75,0.395
101.85,23.75,0.367
101.95,23.75,0.325
102.05,23.75,0.335
102.15,23.75,0.376
102.25,23.75,0.327
102.35,23.75,0.327
102.45,23.75,0.329
102.55,23.75,0.329
102.65,23.75,0.327
102.75,23.75,0.325
102.85,23.75,0.323
102.95,23.75,0.335
103.05,23.75,0.326
103.15,23.75,0.335
103.25,23.75,0.323
103.35,23.75,0.321
103.45,23.75,0.335
103.55,23.75,0.325
103.65,23.75,0.323
103.75,23.75,0.321
103.85,23.75,0.32
103.95,23.75,0.339
104.05,23.75,0.329
104.15,23.75,0.299
104.25,23.75,0.332
104.35,23.75,0.333
104.45,23.75,0.332
104.55,23.75,0.324
104.65,23.75,0.334
104.75,23.75,0.284
104.85,23.75,0.303
104.95,23.75,0.302
105.05,23.75,0.303
105.15,23.75,0.32
105.25,23.75,0.32
105.35,23.75,0.333
105.45,23.75,0.336
105.55,23.75,0.327
105.65,23.75,0.339
105.75,23.75,0.337
105.85,23.75,0.327
105.95,23.75,0.339
106.05,23.75,0.33
111.65,23.75,0.288
111.75,23.75,0.308
111.85,23.75,0.288
111.95,23.75,0.288
112.05,23.75,0.308
112.15,23.75,0.318
112.25,23.75,0.308
112.35,23.75,0.298
112.45,23.75,0.308
112.55,23.75,0.288
112.65,23.75,0.288
112.75,23.75,0.281
112.85,23.75,0.298
112.95,23.75,0.298
113.05,23.75,0.301
113.15,23.75,0.291
113.25,23.75,0.332
113.35,23.75,0.292
113.45,23.75,0.317
113.55,23.75,0.318
113.65,23.75,0.318
113.75,23.75,0.308
113.85,23.75,0.288
113.95,23.75,0.298
114.05,23.75,0.298
114.15,23.75,0.308
114.25,23.75,0.288
114.35,23.75,0.289
114.45,23.75,0.289
114.55,23.75,0.299
114.65,23.75,0.288
114.75,23.75,0.318
114.85,23.75,0.308
114.95,23.75,0.318
115.05,23.75,0.288
115.15,23.75,0.298
115.25,23.75,0.336
115.35,23.75,0.326
115.45,23.75,0.318
115.55,23.75,0.297
115.65,23.75,0.297
115.75,23.75,0.317
115.85,23.75,0.297
115.95,23.75,0.318
116.05,23.75,0.298
116.15,23.75,0.31
116.25,23.75,0.29
116.35,23.75,0.281
116.45,23.75,0.31
116.55,23.75,0.29
116.65,23.75,0.3
116.75,23.75,0.31
116.85,23.75,0.31
116.95,23.75,0.3
97.65,23.85,0.32
98.75,23.85,0.326
98.85,23.85,0.339
98.95,23.85,0.333
99.05,23.85,0.331
99.15,23.85,0.33
99.25,23.85,0.338
99.35,23.85,0.322
99.45,23.85,0.333
99.55,23.85,0.339
99.65,23.85,0.321
99.75,23.85,0.334
99.85,23.85,0.324
99.95,23.85,0.324
100.05,23.85,0.333
100.15,23.85,0.321
100.25,23.85,0.337
100.35,23.85,0.328
100.45,23.85,0.332
100.55,23.85,0.332
100.65,23.85,0.327
100.75,23.85,0.328
100.85,23.85,0.334
100.95,23.85,0.325
101.05,23.85,0.33
101.15,23.85,0.322
101.25,23.85,0.336
101.35,23.85,0.336
101.45,23.85,0.335
101.55,23.85,0.337
101.65,23.85,0.321
101.75,23.85,0.365
101.85,23.85,0.364
101.95,23.85,0.332
102.05,23.85,0.328
102.15,23.85,0.329
102.25,23.85,0.327
102.35,23.85,0.326
102.45,23.85,0.336
102.55,23.85,0.335
102.65,23.85,0.326
102.75,23.85,0.327
102.85,23.85,0.326
102.95,23.85,0.325
103.05,23.85,0.325
103.15,23.85,0.324
103.25,23.85,0.321
103.35,23.85,0.32
103.45,23.85,0.325
103.55,23.85,0.334
103.65,23.85,0.332
103.75,23.85,0.33
103.85,23.85,0.328
103.95,23.85,0.329
104.05,23.85,0.337
104.15,23.85,0.329
104.25,23.85,0.32
104.35,23.85,0.322
104.45,23.85,0.322
104.55,23.85,0.334
104.65,23.85,0.325
104.75,23.85,0.286
104.85,23.85,0.284
104.95,23.85,0.285
105.05,23.85,0.323
105.15,23.85,0.332
105.25,23.85,0.336
105.35,23.85,0.339
105.45,23.85,0.322
105.55,23.85,0.334
105.65,23.85,0.338
105.75,23.85,0.327
105.85,23.85,0.328
105.95,23.85,0.338
106.05,23.85,0.339
106.15,23.85,0.329
111.85,23.85,0.298
111.95,23.85,0.308
112.05,23.85,0.318
112.15,23.85,0.318
112.25,23.85,0.308
112.35,23.85,0.288
112.45,23.85,0.318
112.55,23.85,0.308
112.65,23.85,0.298
112.75,23.85,0.301
112.85,23.85,0.298
112.95,23.85,0.288
113.05,23.85,0.301
113.15,23.85,0.281
113.25,23.85,0.332
113.35,23.85,0.302
113.45,23.85,0.282
113.55,23.85,0.318
113.65,23.85,0.308
113.75,23.85,0.288
113.85,23.85,0.318
113.95,23.85,0.308
114.05,23.85,0.298
114.15,23.85,0.298
114.25,23.85,0.308
114.35,23.85,0.299
114.45,23.85,0.292
114.55,23.85,0.301
114.65,23.85,0.298
114.75,23.85,0.318
114.85,23.85,0.318
114.95,23.85,0.288
115.05,23.85,0.298
115.15,23.85,0.318
115.25,23.85,0.318
115.35,23.85,0.336
115.45,23.85,0.336
115.55,23.85,0.317
115.65,23.85,0.287
115.75,23.85,0.305
115.85,23.85,0.297
115.95,23.85,0.308
116.05,23.85,0.288
116.15,23.85,0.307
116.25,23.85,0.301
116.35,23.85,0.301
116.45,23.85,0.31
116.55,23.85,0.29
116.65,23.85,0.3
116.75,23.85,0.29
116.85,23.85,0.31
116.95,23.85,0.31
97.55,23.95,0.321
97.65,23.95,0.335
97.75,23.95,0.327
98.75,23.95,0.324
98.85,23.95,0.327
98.95,23.95,0.323
99.05,23.95,0.331
99.15,23.95,0.333
99.25,23.95,0.323
99.35,23.95,0.329
99.45,23.95,0.337
99.55,23.95,0.336
99.65,23.95,0.323
99.75,23.95,0.323
99.85,23.95,0.324
99.95,23.95,0.333
100.05,23.95,0.332
100.15,23.95,0.322
100.25,23.95,0.328
100.35,23.95,0.328
100.45,23.95,0.338
100.55,23.95,0.332
100.65,23.95,0.322
100.75,23.95,0.338
100.85,23.95,0.324
100.95,23.95,0.325
101.05,23.95,0.32
101.15,23.95,0.321
101.25,23.95,0.326
101.35,23.95,0.336
101.45,23.95,0.335
101.55,23.95,0.325
101.65,23.95,0.381
101.75,23.95,0.339
101.85,23.95,0.334
101.95,23.95,0.325
102.05,23.95,0.337
102.15,23.95,0.328
102.25,23.95,0.334
102.35,23.95,0.335
102.45,23.95,0.332
102.55,23.95,0.329
102.65,23.95,0.335
102.75,23.95,0.338
102.85,23.95,0.326
102.95,23.95,0.325
103.05,23.95,0.325
103.15,23.95,0.334
103.25,23.95,0.323
103.35,23.95,0.321
103.45,23.95,0.328
103.55,23.95,0.337
103.65,23.95,0.333
103.75,23.95,0.32
103.85,23.95,0.306
103.95,23.95,0.317
104.05,23.95,0.305
104.15,23.95,0.317
104.25,23.95,0.331
104.35,23.95,0.332
104.45,23.95,0.322
104.55,23.95,0.323
104.65,23.95,0.285
104.75,23.95,0.337
104.85,23.95,0.327
104.95,23.95,0.321
105.05,23.95,0.33
105.15,23.95,0.333
105.25,23.95,0.324
105.35,23.95,0.328
105.45,23.95,0.329
105.55,23.95,0.335
105.65,23.95,0.333
105.75,23.95,0.324
105.85,23.95,0.324
105.95,23.95,0.334
106.05,23.95,0.335
111.85,23.95,0.288
111.95,23.95,0.288
112.05,23.95,0.308
112.15,23.95,0.298
112.25,23.95,0.308
112.35,23.95,0.308
112.45,23.95,0.308
112.55,23.95,0.288
112.65,23.95,0.308
112.75,23.95,0.301
112.85,23.95,0.308
112.95,23.95,0.311
113.05,23.95,0.301
113.15,23.95,0.311
113.25,23.95,0.332
113.35,23.95,0.282
113.45,23.95,0.302
113.55,23.95,0.305
113.65,23.95,0.305
113.75,23.95,0.288
113.85,23.95,0.288
113.95,23.95,0.288
114.05,23.95,0.308
114.15,23.95,0.318
114.25,23.95,0.313
114.35,23.95,0.308
114.45,23.95,0.3
114.55,23.95,0.29
114.65,23.95,0.289
114.75,23.95,0.289
114.85,23.95,0.309
114.95,23.95,0.318
115.05,23.95,0.288
115.15,23.95,0.298
115.25,23.95,0.288
115.35,23.95,0.288
115.45,23.95,0.308
115.55,23.95,0.318
115.65,23.95,0.285
115.75,23.95,0.305
115.85,23.95,0.285
115.95,23.95,0.318
116.05,23.95,0.308
116.15,23.95,0.288
116.25,23.95,0.298
116.35,23.95,0.301
116.45,23.95,0.281
116.55,23.95,0.3
116.65,23.95,0.307
116.75,23.95,0.3
116.85,23.95,0.3
116.95,23.95,0.3
97.65,24.05,0.328
97.75,24.05,0.337
97.85,24.05,0.321
97.95,24.05,0.328
98.85,24.05,0.327
98.95,24.05,0.322
99.05,24.05,0.331
99.15,24.05,0.334
99.25,24.05,0.333
99.35,24.05,0.332
99.45,24.05,0.322
99.55,24.05,0.33
99.65,24.05,0.336
99.75,24.05,0.336
99.85,24.05,0.324
99.95,24.05,0.332
100.05,24.05,0.332
100.15,24.05,0.331
100.25,24.05,0.332
100.35,24.05,0.328
100.45,24.05,0.328
100.55,24.05,0.332
100.65,24.05,0.322
100.75,24.05,0.338
100.85,24.05,0.323
100.95,24.05,0.325
101.05,24.05,0.415
101.15,24.05,0.426
101.25,24.05,0.336
101.35,24.05,0.327
101.45,24.05,0.326
101.55,24.05,0.333
101.65,24.05,0.399
101.75,24.05,0.33
101.85,24.05,0.335
101.95,24.05,0.321
102.05,24.05,0.338
102.15,24.05,0.336
102.25,24.05,0.333
102.35,24.05,0.322
102.45,24.05,0.339
102.55,24.05,0.334
102.65,24.05,0.336
102.75,24.05,0.337
102.85,24.05,0.325
102.95,24.05,0.335
103.05,24.05,0.324
103.15,24.05,0.324
103.25,24.05,0.324
103.35,24.05,0.324
103.45,24.05,0.321
103.55,24.05,0.329
103.65,24.05,0.323
103.75,24.05,0.317
103.85,24.05,0.285
103.95,24.05,0.314
104.05,24.05,0.295
104.15,24.05,0.336
104.25,24.05,0.333
104.35,24.05,0.331
104.45,24.05,0.322
104.55,24.05,0.335
104.65,24.05,0.325
104.75,24.05,0.288
104.85,24.05,0.321
104.95,24.05,0.331
105.05,24.05,0.336
105.15,24.05,0.331
105.25,24.05,0.334
105.35,24.05,0.326
105.55,24.05,0.336
105.65,24.05,0.329
105.75,24.05,0.33
105.85,24.05,0.321
105.95,24.05,0.331
106.05,24.05,0.333
111.95,24.05,0.298
112.05,24.05,0.288
112.15,24.05,0.309
112.25,24.05,0.298
112.35,24.05,0.288
112.45,24.05,0.319
112.55,24.05,0.289
112.65,24.05,0.301
112.75,24.05,0.318
112.85,24.05,0.281
112.95,24.05,0.281
113.05,24.05,0.301
113.15,24.05,0.301
113.25,24.05,0.332
113.35,24.05,0.332
113.45,24.05,0.282
113.55,24.05,0.285
113.65,24.05,0.285
