areaid,cityname,forecasttime,temperature,pheno,wind_direction,wind_speed
101270302,富顺,2015-02-06 20:00:00,5,阴,微风,小于3
101270302,富顺,2015-02-07 08:00:00,10,多云,微风,小于3
101170203,平罗,2015-01-31 20:00:00,-12,小雪,微风,小于3
101170203,平罗,2015-02-01 08:00:00,0,多云,微风,小于3
101170203,平罗,2015-02-01 20:00:00,-12,多云,微风,小于3
101170203,平罗,2015-02-02 08:00:00,1,多云,微风,小于3
101170203,平罗,2015-02-02 20:00:00,-9,多云,微风,小于3
101170203,平罗,2015-02-03 08:00:00,0,多云,微风,小于3
101170203,平罗,2015-02-03 20:00:00,-15,晴,微风,小于3
101170203,平罗,2015-02-04 08:00:00,-2,多云,微风,小于3
101170203,平罗,2015-02-04 20:00:00,-14,多云,微风,小于3
101170203,平罗,2015-02-05 08:00:00,1,多云,微风,小于3
101170203,平罗,2015-02-05 20:00:00,-12,多云,微风,小于3
101170203,平罗,2015-02-06 08:00:00,-1,多云,西北风,3-4
101170203,平罗,2015-02-06 20:00:00,-13,多云,西北风,3-4
101170203,平罗,2015-02-07 08:00:00,-3,晴,西北风,3-4
101180301,新乡市,2015-01-31 20:00:00,-3,多云,东风,小于3
101180301,新乡市,2015-02-01 08:00:00,5,多云,东风,小于3
101180301,新乡市,2015-02-01 20:00:00,-3,晴,东风,小于3
101180301,新乡市,2015-02-02 08:00:00,6,多云,东风,小于3
101180301,新乡市,2015-02-02 20:00:00,-2,多云,北风,小于3
101180301,新乡市,2015-02-03 08:00:00,7,多云,北风,小于3
101180301,新乡市,2015-02-03 20:00:00,-1,多云,微风,小于3
101180301,新乡市,2015-02-04 08:00:00,6,多云,微风,小于3
101180301,新乡市,2015-02-04 20:00:00,-3,晴,微风,小于3
101180301,新乡市,2015-02-05 08:00:00,7,晴,微风,小于3
101180301,新乡市,2015-02-05 20:00:00,-3,多云,微风,小于3
101180301,新乡市,2015-02-06 08:00:00,12,多云,微风,小于3
101180301,新乡市,2015-02-06 20:00:00,-2,多云,微风,小于3
101180301,新乡市,2015-02-07 08:00:00,9,多云,微风,小于3
101251207,通道,2015-01-31 20:00:00,0,小雨,东北风,小于3
101251207,通道,2015-02-01 08:00:00,2,小雨,东北风,小于3
101251207,通道,2015-02-01 20:00:00,1,阴,东北风,小于3
101251207,通道,2015-02-02 08:00:00,5,阴,东北风,小于3
101251207,通道,2015-02-02 20:00:00,3,阴,东北风,小于3
101251207,通道,2015-02-03 08:00:00,5,小雨,东北风,小于3
101251207,通道,2015-02-03 20:00:00,2,小雨,东北风,小于3
101251207,通道,2015-02-04 08:00:00,5,小雨,东北风,小于3
101251207,通道,2015-02-04 20:00:00,2,小雨,东北风,小于3
101251207,通道,2015-02-05 08:00:00,4,阴,东北风,小于3
101251207,通道,2015-02-05 20:00:00,0,多云,东北风,小于3
101251207,通道,2015-02-06 08:00:00,7,多云,东北风,小于3
101251207,通道,2015-02-06 20:00:00,2,多云,东北风,小于3
101251207,通道,2015-02-07 08:00:00,8,多云,东北风,小于3
101060102,农安,2015-01-31 20:00:00,-24,晴,西南风,小于3
101060102,农安,2015-02-01 08:00:00,-6,晴,西南风,小于3
101060102,农安,2015-02-01 20:00:00,-20,晴,西南风,小于3
101060102,农安,2015-02-02 08:00:00,-6,晴,东南风,小于3
101060102,农安,2015-02-02 20:00:00,-18,晴,东南风,小于3
101060102,农安,2015-02-03 08:00:00,-6,多云,北风,小于3
101060102,农安,2015-02-03 20:00:00,-18,多云,北风,小于3
101060102,农安,2015-02-04 08:00:00,-7,多云,北风,小于3
101060102,农安,2015-02-04 20:00:00,-22,晴,西南风,小于3
101060102,农安,2015-02-05 08:00:00,-8,晴,西南风,小于3
101060102,农安,2015-02-05 20:00:00,-20,多云,西风,小于3
101060102,农安,2015-02-06 08:00:00,-9,小雪,西风,小于3
101060102,农安,2015-02-06 20:00:00,-20,小雪,西北风,3-4
101060102,农安,2015-02-07 08:00:00,-11,小雪,西北风,3-4
101271612,昭觉,2015-01-31 20:00:00,-3,雨夹雪,旋转风,小于3
101271612,昭觉,2015-02-01 08:00:00,7,阴,旋转风,小于3
101271612,昭觉,2015-02-01 20:00:00,-2,多云,旋转风,小于3
101271612,昭觉,2015-02-02 08:00:00,18,多云,旋转风,小于3
101271612,昭觉,2015-02-02 20:00:00,-1,多云,旋转风,小于3
101271612,昭觉,2015-02-03 08:00:00,10,多云,旋转风,小于3
101271612,昭觉,2015-02-03 20:00:00,-1,多云,旋转风,小于3
101271612,昭觉,2015-02-04 08:00:00,4,阴,旋转风,小于3
101271612,昭觉,2015-02-04 20:00:00,-2,雨夹雪,旋转风,小于3
101271612,昭觉,2015-02-05 08:00:00,6,雨夹雪,旋转风,小于3
101271612,昭觉,2015-02-05 20:00:00,-2,雨夹雪,旋转风,小于3
101271612,昭觉,2015-02-06 08:00:00,4,阴,旋转风,小于3
101271612,昭觉,2015-02-06 20:00:00,-3,阴,旋转风,小于3
101271612,昭觉,2015-02-07 08:00:00,14,阴,旋转风,小于3
101060106,双阳,2015-01-31 20:00:00,-21,晴,西南风,小于3
101060106,双阳,2015-02-01 08:00:00,-6,晴,西南风,小于3
101060106,双阳,2015-02-01 20:00:00,-18,晴,西南风,小于3
101060106,双阳,2015-02-02 08:00:00,-4,晴,东南风,小于3
101060106,双阳,2015-02-02 20:00:00,-17,晴,东南风,小于3
101060106,双阳,2015-02-03 08:00:00,-6,多云,北风,小于3
101060106,双阳,2015-02-03 20:00:00,-17,多云,北风,小于3
101060106,双阳,2015-02-04 08:00:00,-7,多云,北风,小于3
101060106,双阳,2015-02-04 20:00:00,-20,晴,西南风,小于3
101060106,双阳,2015-02-05 08:00:00,-8,晴,西南风,小于3
101060106,双阳,2015-02-05 20:00:00,-19,多云,西风,小于3
101060106,双阳,2015-02-06 08:00:00,-9,小雪,西风,小于3
101060106,双阳,2015-02-06 20:00:00,-19,小雪,西北风,3-4
101060106,双阳,2015-02-07 08:00:00,-11,小雪,西北风,3-4
101131003,尼勒克,2015-01-31 20:00:00,-16,多云,微风,小于3
101131003,尼勒克,2015-02-01 08:00:00,0,晴,微风,小于3
101131003,尼勒克,2015-02-01 20:00:00,-15,多云,微风,小于3
101131003,尼勒克,2015-02-02 08:00:00,-3,多云,微风,小于3
101131003,尼勒克,2015-02-02 20:00:00,-15,多云,微风,小于3
101131003,尼勒克,2015-02-03 08:00:00,-3,多云,微风,小于3
101131003,尼勒克,2015-02-03 20:00:00,-14,多云,微风,小于3
101131003,尼勒克,2015-02-04 08:00:00,-2,小雪,西风,3-4
101131003,尼勒克,2015-02-04 20:00:00,-15,多云,微风,小于3
101131003,尼勒克,2015-02-05 08:00:00,-1,多云,微风,小于3
101131003,尼勒克,2015-02-05 20:00:00,-17,晴,微风,小于3
101131003,尼勒克,2015-02-06 08:00:00,1,晴,微风,小于3
101131003,尼勒克,2015-02-06 20:00:00,-15,晴,微风,小于3
101131003,尼勒克,2015-02-07 08:00:00,1,晴,微风,小于3
101110806,城固,2015-01-31 20:00:00,-1,阴,微风,小于3
101110806,城固,2015-02-01 08:00:00,5,阴,微风,小于3
101110806,城固,2015-02-01 20:00:00,-1,阴,微风,小于3
101110806,城固,2015-02-02 08:00:00,7,阴,微风,小于3
101110806,城固,2015-02-02 20:00:00,0,阴,微风,小于3
101110806,城固,2015-02-03 08:00:00,8,阴,微风,小于3
101110806,城固,2015-02-03 20:00:00,0,多云,微风,小于3
101110806,城固,2015-02-04 08:00:00,9,阴,微风,小于3
101110806,城固,2015-02-04 20:00:00,0,阴,微风,小于3
101110806,城固,2015-02-05 08:00:00,8,阴,微风,小于3
101110806,城固,2015-02-05 20:00:00,0,多云,微风,小于3
101110806,城固,2015-02-06 08:00:00,9,多云,微风,小于3
101110806,城固,2015-02-06 20:00:00,0,晴,微风,小于3
101110806,城固,2015-02-07 08:00:00,12,多云,微风,小于3
101080808,海力素,2015-01-31 20:00:00,-16,小雪,西南风,3-4
101080808,海力素,2015-02-01 08:00:00,-3,小雪,西南风,3-4
101080808,海力素,2015-02-01 20:00:00,-15,多云,南风,4-5
101080808,海力素,2015-02-02 08:00:00,-3,多云,南风,4-5
101080808,海力素,2015-02-02 20:00:00,-16,晴,西北风,4-5
101080808,海力素,2015-02-03 08:00:00,-8,晴,西北风,4-5
101080808,海力素,2015-02-03 20:00:00,-18,晴,北风,4-5
101080808,海力素,2015-02-04 08:00:00,-5,晴,北风,4-5
101080808,海力素,2015-02-04 20:00:00,-14,晴,西风,4-5
101080808,海力素,2015-02-05 08:00:00,-3,晴,西风,4-5
101080808,海力素,2015-02-05 20:00:00,-15,晴,东北风,4-5
101080808,海力素,2015-02-06 08:00:00,-4,晴,东北风,4-5
101080808,海力素,2015-02-06 20:00:00,-14,晴,东北风,4-5
101080808,海力素,2015-02-07 08:00:00,-2,晴,东北风,4-5
101181301,濮阳县,2015-01-31 20:00:00,-6,多云,微风,小于3
101181301,濮阳县,2015-02-01 08:00:00,5,多云,微风,小于3
101181301,濮阳县,2015-02-01 20:00:00,-5,晴,微风,小于3
101181301,濮阳县,2015-02-02 08:00:00,7,晴,微风,小于3
101181301,濮阳县,2015-02-02 20:00:00,-3,晴,微风,小于3
101181301,濮阳县,2015-02-03 08:00:00,7,晴,微风,小于3
101181301,濮阳县,2015-02-03 20:00:00,-3,晴,微风,小于3
101181301,濮阳县,2015-02-04 08:00:00,8,晴,微风,小于3
101181301,濮阳县,2015-02-04 20:00:00,-5,晴,微风,小于3
101181301,濮阳县,2015-02-05 08:00:00,6,晴,微风,小于3
101181301,濮阳县,2015-02-05 20:00:00,-3,多云,微风,小于3
101181301,濮阳县,2015-02-06 08:00:00,9,多云,微风,小于3
101181301,濮阳县,2015-02-06 20:00:00,-4,晴,微风,小于3
101181301,濮阳县,2015-02-07 08:00:00,9,晴,微风,小于3
101290204,永平,2015-01-31 20:00:00,2,阵雨,微风,小于3
101290204,永平,2015-02-01 08:00:00,18,阵雨,微风,小于3
101290204,永平,2015-02-01 20:00:00,1,晴,微风,小于3
101290204,永平,2015-02-02 08:00:00,18,晴,微风,小于3
101290204,永平,2015-02-02 20:00:00,0,晴,微风,小于3
101290204,永平,2015-02-03 08:00:00,19,晴,微风,小于3
101290204,永平,2015-02-03 20:00:00,0,晴,微风,小于3
101290204,永平,2015-02-04 08:00:00,19,晴,微风,小于3
101290204,永平,2015-02-04 20:00:00,0,晴,微风,小于3
101290204,永平,2015-02-05 08:00:00,20,多云,微风,小于3
101290204,永平,2015-02-05 20:00:00,0,多云,微风,小于3
101290204,永平,2015-02-06 08:00:00,20,晴,微风,小于3
101290204,永平,2015-02-06 20:00:00,0,多云,微风,小于3
101290204,永平,2015-02-07 08:00:00,18,晴,微风,小于3
101300505,临桂,2015-01-31 20:00:00,3,阴,北风,小于3
101300505,临桂,2015-02-01 08:00:00,7,阴,北风,小于3
101300505,临桂,2015-02-01 20:00:00,6,阴,北风,小于3
101300505,临桂,2015-02-02 08:00:00,11,阴,北风,小于3
101300505,临桂,2015-02-02 20:00:00,6,小雨,北风,小于3
101300505,临桂,2015-02-03 08:00:00,10,小雨,北风,小于3
101300505,临桂,2015-02-03 20:00:00,7,小雨,北风,小于3
101300505,临桂,2015-02-04 08:00:00,9,小雨,北风,小于3
101300505,临桂,2015-02-04 20:00:00,6,小雨,北风,小于3
101300505,临桂,2015-02-05 08:00:00,8,小雨,北风,小于3
101300505,临桂,2015-02-05 20:00:00,5,阴,北风,小于3
101300505,临桂,2015-02-06 08:00:00,10,阴,北风,小于3
101300505,临桂,2015-02-06 20:00:00,5,阴,北风,小于3
101300505,临桂,2015-02-07 08:00:00,10,阴,北风,小于3
101091004,成安,2015-01-31 20:00:00,-6,多云,北风,小于3
101091004,成安,2015-02-01 08:00:00,5,多云,南风,小于3
101091004,成安,2015-02-01 20:00:00,-6,多云,南风,小于3
101091004,成安,2015-02-02 08:00:00,4,多云,南风,小于3
101091004,成安,2015-02-02 20:00:00,-5,多云,南风,小于3
101091004,成安,2015-02-03 08:00:00,4,晴,北风,小于3
101091004,成安,2015-02-03 20:00:00,-4,晴,北风,小于3
101091004,成安,2015-02-04 08:00:00,5,晴,北风,小于3
101091004,成安,2015-02-04 20:00:00,-6,多云,北风,小于3
101091004,成安,2015-02-05 08:00:00,4,晴,北风,小于3
101091004,成安,2015-02-05 20:00:00,-4,晴,北风,小于3
101091004,成安,2015-02-06 08:00:00,6,晴,北风,小于3
101091004,成安,2015-02-06 20:00:00,-4,多云,北风,小于3
101091004,成安,2015-02-07 08:00:00,6,多云,北风,小于3
101270402,三台,2015-01-31 20:00:00,3,小雨,旋转风,小于3
101270402,三台,2015-02-01 08:00:00,8,阴,旋转风,小于3
101270402,三台,2015-02-01 20:00:00,3,阴,旋转风,小于3
101270402,三台,2015-02-02 08:00:00,11,多云,旋转风,小于3
101270402,三台,2015-02-02 20:00:00,5,阴,旋转风,小于3
101270402,三台,2015-02-03 08:00:00,12,阴,旋转风,小于3
101270402,三台,2015-02-03 20:00:00,5,多云,旋转风,小于3
101270402,三台,2015-02-04 08:00:00,11,阴,旋转风,小于3
101270402,三台,2015-02-04 20:00:00,4,阴,旋转风,小于3
101270402,三台,2015-02-05 08:00:00,9,阴,旋转风,小于3
101270402,三台,2015-02-05 20:00:00,3,阴,旋转风,小于3
101270402,三台,2015-02-06 08:00:00,9,小雨,旋转风,小于3
101270402,三台,2015-02-06 20:00:00,3,小雨,旋转风,小于3
101270402,三台,2015-02-07 08:00:00,16,阴,旋转风,小于3
101230605,龙海,2015-01-31 20:00:00,9,多云,微风,小于3
101230605,龙海,2015-02-01 08:00:00,17,多云,微风,小于3
101230605,龙海,2015-02-01 20:00:00,9,多云,微风,小于3
101230605,龙海,2015-02-02 08:00:00,19,多云,微风,小于3
101230605,龙海,2015-02-02 20:00:00,10,多云,微风,小于3
101230605,龙海,2015-02-03 08:00:00,20,多云,微风,小于3
101230605,龙海,2015-02-03 20:00:00,11,多云,微风,小于3
101230605,龙海,2015-02-04 08:00:00,20,多云,微风,小于3
101230605,龙海,2015-02-04 20:00:00,10,阵雨,微风,小于3
101230605,龙海,2015-02-05 08:00:00,15,阵雨,微风,小于3
101230605,龙海,2015-02-05 20:00:00,8,阴,微风,小于3
101230605,龙海,2015-02-06 08:00:00,15,多云,微风,小于3
101230605,龙海,2015-02-06 20:00:00,7,多云,微风,小于3
101230605,龙海,2015-02-07 08:00:00,17,多云,微风,小于3
101090104,栾城,2015-01-31 20:00:00,-5,晴,北风,小于3
101090104,栾城,2015-02-01 08:00:00,2,多云,南风,小于3
101090104,栾城,2015-02-01 20:00:00,-5,多云,北风,小于3
101090104,栾城,2015-02-02 08:00:00,3,多云,南风,小于3
101090104,栾城,2015-02-02 20:00:00,-4,多云,北风,小于3
101090104,栾城,2015-02-03 08:00:00,5,多云,南风,小于3
101090104,栾城,2015-02-03 20:00:00,-1,晴,西北风,3-4
101090104,栾城,2015-02-04 08:00:00,6,晴,西北风,小于3
101090104,栾城,2015-02-04 20:00:00,-3,晴,北风,小于3
101090104,栾城,2015-02-05 08:00:00,6,晴,西风,小于3
101090104,栾城,2015-02-05 20:00:00,-2,晴,北风,小于3
101090104,栾城,2015-02-06 08:00:00,6,多云,南风,小于3
101090104,栾城,2015-02-06 20:00:00,-2,多云,北风,小于3
101090104,栾城,2015-02-07 08:00:00,5,多云,南风,小于3
101210306,海盐,2015-01-31 20:00:00,0,阴,东北风,小于3
101210306,海盐,2015-02-01 08:00:00,6,小雨,东北风,小于3
101210306,海盐,2015-02-01 20:00:00,4,小雨,东北风,小于3
101210306,海盐,2015-02-02 08:00:00,8,小雨,东风,3-4
101210306,海盐,2015-02-02 20:00:00,5,小雨,东风,3-4
101210306,海盐,2015-02-03 08:00:00,9,小雨,东风,3-4
101210306,海盐,2015-02-03 20:00:00,4,小雨,东风,3-4
101210306,海盐,2015-02-04 08:00:00,8,小雨,北风,3-4
101210306,海盐,2015-02-04 20:00:00,0,阴,北风,3-4
101210306,海盐,2015-02-05 08:00:00,7,多云,西北风,3-4
101210306,海盐,2015-02-05 20:00:00,-1,阴,西北风,3-4
101210306,海盐,2015-02-06 08:00:00,7,多云,东北风,小于3
101210306,海盐,2015-02-06 20:00:00,0,多云,东北风,小于3
101210306,海盐,2015-02-07 08:00:00,11,多云,东南风,小于3
101040100,沙坪坝（重庆）,2015-01-31 20:00:00,5,阴,微风,小于3
101040100,沙坪坝（重庆）,2015-02-01 08:00:00,8,阴,微风,小于3
101040100,沙坪坝（重庆）,2015-02-01 20:00:00,6,阴,微风,小于3
101040100,沙坪坝（重庆）,2015-02-02 08:00:00,10,阴,微风,小于3
101040100,沙坪坝（重庆）,2015-02-02 20:00:00,6,阴,微风,小于3
101040100,沙坪坝（重庆）,2015-02-03 08:00:00,10,阴,微风,小于3
101040100,沙坪坝（重庆）,2015-02-03 20:00:00,7,阴,微风,小于3
101040100,沙坪坝（重庆）,2015-02-04 08:00:00,9,阴,微风,小于3
101040100,沙坪坝（重庆）,2015-02-04 20:00:00,6,小雨,微风,小于3
101040100,沙坪坝（重庆）,2015-02-05 08:00:00,8,小雨,微风,小于3
101040100,沙坪坝（重庆）,2015-02-05 20:00:00,4,多云,微风,小于3
101040100,沙坪坝（重庆）,2015-02-06 08:00:00,8,阴,微风,小于3
101040100,沙坪坝（重庆）,2015-02-06 20:00:00,6,阴,微风,小于3
101040100,沙坪坝（重庆）,2015-02-07 08:00:00,11,多云,微风,小于3
101200910,枝江,2015-01-31 20:00:00,0,小雪,微风,小于3
101200910,枝江,2015-02-01 08:00:00,5,阴,微风,小于3
101200910,枝江,2015-02-01 20:00:00,1,阴,微风,小于3
101200910,枝江,2015-02-02 08:00:00,6,小雨,微风,小于3
101200910,枝江,2015-02-02 20:00:00,2,小雨,微风,小于3
101200910,枝江,2015-02-03 08:00:00,8,阴,微风,小于3
101200910,枝江,2015-02-03 20:00:00,2,阴,微风,小于3
101200910,枝江,2015-02-04 08:00:00,10,多云,微风,小于3
101200910,枝江,2015-02-04 20:00:00,0,多云,微风,小于3
101200910,枝江,2015-02-05 08:00:00,10,多云,微风,小于3
101200910,枝江,2015-02-05 20:00:00,2,多云,微风,小于3
101200910,枝江,2015-02-06 08:00:00,9,多云,微风,小于3
101200910,枝江,2015-02-06 20:00:00,3,多云,微风,小于3
101200910,枝江,2015-02-07 08:00:00,13,晴,微风,小于3
101271618,美姑,2015-01-31 20:00:00,0,雨夹雪,旋转风,小于3
101271618,美姑,2015-02-01 08:00:00,11,阴,旋转风,小于3
101271618,美姑,2015-02-01 20:00:00,-1,多云,旋转风,小于3
101271618,美姑,2015-02-02 08:00:00,19,多云,旋转风,小于3
101271618,美姑,2015-02-02 20:00:00,-2,多云,旋转风,小于3
101271618,美姑,2015-02-03 08:00:00,12,多云,旋转风,小于3
101271618,美姑,2015-02-03 20:00:00,-1,多云,旋转风,小于3
101271618,美姑,2015-02-04 08:00:00,9,阴,旋转风,小于3
101271618,美姑,2015-02-04 20:00:00,0,雨夹雪,旋转风,小于3
101271618,美姑,2015-02-05 08:00:00,8,雨夹雪,旋转风,小于3
101271618,美姑,2015-02-05 20:00:00,0,雨夹雪,旋转风,小于3
101271618,美姑,2015-02-06 08:00:00,7,阴,旋转风,小于3
101271618,美姑,2015-02-06 20:00:00,0,阴,旋转风,小于3
101271618,美姑,2015-02-07 08:00:00,10,阴,旋转风,小于3
101300206,扶绥,2015-01-31 20:00:00,7,小雨,东北风,小于3
101300206,扶绥,2015-02-01 08:00:00,13,阴,东风,小于3
101300206,扶绥,2015-02-01 20:00:00,11,阴,东风,小于3
101300206,扶绥,2015-02-02 08:00:00,16,阴,东南风,小于3
101300206,扶绥,2015-02-02 20:00:00,13,多云,东南风,小于3
101300206,扶绥,2015-02-03 08:00:00,18,多云,东南风,小于3
101300206,扶绥,2015-02-03 20:00:00,12,阴,东风,小于3
101300206,扶绥,2015-02-04 08:00:00,19,小雨,北风,小于3
101300206,扶绥,2015-02-04 20:00:00,10,小雨,北风,小于3
101300206,扶绥,2015-02-05 08:00:00,13,小雨,北风,小于3
101300206,扶绥,2015-02-05 20:00:00,10,小雨,北风,小于3
101300206,扶绥,2015-02-06 08:00:00,13,小雨,北风,小于3
101300206,扶绥,2015-02-06 20:00:00,10,小雨,东北风,小于3
101300206,扶绥,2015-02-07 08:00:00,14,多云,东北风,小于3
101091103,昌黎,2015-01-31 20:00:00,-11,晴,微风,小于3
101091103,昌黎,2015-02-01 08:00:00,3,多云,微风,小于3
101091103,昌黎,2015-02-01 20:00:00,-7,多云,微风,小于3
101091103,昌黎,2015-02-02 08:00:00,4,多云,微风,小于3
101091103,昌黎,2015-02-02 20:00:00,-6,阴,微风,小于3
101091103,昌黎,2015-02-03 08:00:00,4,阴,微风,小于3
101091103,昌黎,2015-02-03 20:00:00,-6,阴,北风,3-4
101091103,昌黎,2015-02-04 08:00:00,3,晴,北风,3-4
101091103,昌黎,2015-02-04 20:00:00,-7,晴,北风,3-4
101091103,昌黎,2015-02-05 08:00:00,5,晴,西北风,3-4
