areaid,cityname,forecasttime,temperature,pheno,wind_direction,wind_speed
101121306,36.9300,122.4800,2015-06-18 08:00:00,46
101191003,34.8600,119.1300,2015-06-18 08:00:00,72
101281105,22.2700,112.2300,2015-06-18 08:00:00,126
101291504,24.7000,97.9500,2015-06-18 08:00:00,53
101190705,33.7500,120.3000,2015-06-18 08:00:00,108
101281005,21.6300,110.3000,2015-06-18 08:00:00,109
101281206,23.8000,114.7300,2015-06-18 08:00:00,104
101290808,25.1100,102.1000,2015-06-18 08:00:00,51
101240705,25.4000,114.3500,2015-06-18 08:00:00,114
101121203,37.5800,118.5500,2015-06-18 08:00:00,118
101190902,32.9800,118.9700,2015-06-18 08:00:00,109
101121502,35.7500,119.2000,2015-06-18 08:00:00,59
101281901,23.5900,116.4000,2015-06-18 08:00:00,112
101121705,36.5300,116.2500,2015-06-18 08:00:00,101
101270105,30.8500,104.4300,2015-06-18 08:00:00,23
101221702,30.1000,117.0200,2015-06-18 08:00:00,0
101190703,34.0200,119.8000,2015-06-18 08:00:00,48
101070704,41.5200,121.2500,2015-06-18 08:00:00,129
101271619,27.7200,102.8000,2015-06-18 08:00:00,0
101071105,42.3000,123.8700,2015-06-18 08:00:00,0
101281007,21.4000,110.2500,2015-06-18 08:00:00,102
101290701,24.3300,102.5500,2015-06-18 08:00:00,40
101190706,33.4700,119.7700,2015-06-18 08:00:00,78
101121704,36.8700,116.2700,2015-06-18 08:00:00,99
101240208,29.9000,116.5500,2015-06-18 08:00:00,0
101120401,37.4500,116.3300,2015-06-18 08:00:00,110
101050107,46.0800,127.3500,2015-06-18 08:00:00,137
101301102,22.2700,109.5500,2015-06-18 08:00:00,91
101070101,41.7300,123.5200,2015-06-18 08:00:00,49
101050103,46.0800,126.7700,2015-06-18 08:00:00,127
101290203,25.6800,99.9500,2015-06-18 08:00:00,64
101250602,29.4000,112.1700,2015-06-18 08:00:00,0
101281501,23.6700,116.7000,2015-06-18 08:00:00,105
101271608,27.0700,102.7500,2015-06-18 08:00:00,0
101110701,32.7200,109.0300,2015-06-18 08:00:00,70
101181702,34.5400,110.8600,2015-06-18 08:00:00,0
101220503,31.7500,118.0800,2015-06-18 08:00:00,11
101090907,37.0200,114.6800,2015-06-18 08:00:00,117
101051303,46.3900,132.1700,2015-06-18 08:00:00,114
101110505,35.1800,109.5800,2015-06-18 08:00:00,12
101280802,23.1800,112.8700,2015-06-18 08:00:00,122
101110909,34.0300,107.3200,2015-06-18 08:00:00,52
101090811,38.0000,115.5500,2015-06-18 08:00:00,124
101290803,25.7300,101.8700,2015-06-18 08:00:00,70
101281804,21.8400,111.9700,2015-06-18 08:00:00,113
101190102,31.6600,119.0300,2015-06-18 08:00:00,91
101050101,45.9300,126.5700,2015-06-18 08:00:00,126
101280304,22.9700,114.7300,2015-06-18 08:00:00,103
101210606,28.8700,120.7200,2015-06-18 08:00:00,0
101240401,28.0000,116.3700,2015-06-18 08:00:00,0
101170502,37.4800,105.6800,2015-06-18 08:00:00,129
101070105,42.5000,123.4000,2015-06-18 08:00:00,22
101121005,35.0800,115.5200,2015-06-18 08:00:00,0
101090911,37.0700,115.1500,2015-06-18 08:00:00,117
101060101,43.9000,125.2200,2015-06-18 08:00:00,54
101200510,30.5200,114.9400,2015-06-18 08:00:00,0
101191101,31.8800,119.9800,2015-06-18 08:00:00,72
101300510,24.7700,110.5000,2015-06-18 08:00:00,84
101271401,29.5600,103.7600,2015-06-18 08:00:00,16
101190107,32.0700,118.5900,2015-06-18 08:00:00,67
101250502,25.7500,112.7200,2015-06-18 08:00:00,68
101180101,34.7200,113.6500,2015-06-18 08:00:00,12
101280502,23.2700,116.5800,2015-06-18 08:00:00,112
101301010,24.7800,106.5500,2015-06-18 08:00:00,0
101271703,29.7800,102.8500,2015-06-18 08:00:00,22
101301402,22.1800,108.0100,2015-06-18 08:00:00,109
101240101,28.6000,115.9200,2015-06-18 08:00:00,0
101050203,47.3000,123.2400,2015-06-18 08:00:00,2
101090209,39.3700,114.6800,2015-06-18 08:00:00,122
101270607,31.2100,107.5100,2015-06-18 08:00:00,49
101201107,32.5700,111.5200,2015-06-18 08:00:00,64
101170102,38.2800,106.2500,2015-06-18 08:00:00,135
101111004,34.9300,108.9800,2015-06-18 08:00:00,51
101291302,28.4800,98.9200,2015-06-18 08:00:00,81
101200806,29.8100,113.4500,2015-06-18 08:00:00,0
101271108,28.3800,104.7800,2015-06-18 08:00:00,15
101220302,31.0800,118.1800,2015-06-18 08:00:00,47
101090508,39.8800,117.7300,2015-06-18 08:00:00,125
101240302,29.0000,116.6800,2015-06-18 08:00:00,0
101071404,40.6200,120.6500,2015-06-18 08:00:00,121
101210611,28.8700,121.2000,2015-06-18 08:00:00,0
101080709,39.8100,108.7100,2015-06-18 08:00:00,133
101120701,35.4300,116.6000,2015-06-18 08:00:00,36
101090608,39.1700,116.3900,2015-06-18 08:00:00,127
101210804,28.6700,120.0800,2015-06-18 08:00:00,0
101271817,29.0500,100.3000,2015-06-18 08:00:00,62
101170302,36.9700,105.9000,2015-06-18 08:00:00,133
101240501,27.8000,114.3800,2015-06-18 08:00:00,0
101210503,30.0500,120.8200,2015-06-18 08:00:00,0
101040900,29.3300,106.5000,2015-06-18 08:00:00,2
101290212,25.0400,100.5300,2015-06-18 08:00:00,69
101270303,29.4500,104.4300,2015-06-18 08:00:00,42
101080903,43.6200,111.9300,2015-06-18 08:00:00,96
101190805,34.3900,118.0200,2015-06-18 08:00:00,0
101090107,37.6300,114.6100,2015-06-18 08:00:00,102
101190702,34.2000,119.6000,2015-06-18 08:00:00,86
101191002,34.5400,118.7100,2015-06-18 08:00:00,13
101120301,36.8200,117.9300,2015-06-18 08:00:00,98
101090308,40.1000,114.1500,2015-06-18 08:00:00,102
101290709,23.6000,101.9800,2015-06-18 08:00:00,84
101291103,23.5500,99.4000,2015-06-18 08:00:00,53
101290406,24.8200,103.9800,2015-06-18 08:00:00,22
101080404,41.6000,113.5400,2015-06-18 08:00:00,100
101060503,42.2500,125.7300,2015-06-18 08:00:00,0
101270103,30.7800,104.1800,2015-06-18 08:00:00,34
101230307,27.2300,119.8800,2015-06-18 08:00:00,23
101280702,22.2300,113.3000,2015-06-18 08:00:00,122
101230103,26.1500,119.1500,2015-06-18 08:00:00,72
101241101,28.3100,117.0600,2015-06-18 08:00:00,0
101250806,27.6900,111.7000,2015-06-18 08:00:00,0
101041400,29.7400,107.2700,2015-06-18 08:00:00,4
101050207,47.6200,126.0700,2015-06-18 08:00:00,126
101220106,31.2700,117.2800,2015-06-18 08:00:00,50
101272101,32.4200,105.9000,2015-06-18 08:00:00,61
101271812,32.9800,98.1000,2015-06-18 08:00:00,59
101270408,31.8000,104.7300,2015-06-18 08:00:00,50
101110801,33.0700,107.0300,2015-06-18 08:00:00,77
101211005,28.7200,118.6000,2015-06-18 08:00:00,0
101230902,26.8000,117.8000,2015-06-18 08:00:00,36
101170404,35.5000,106.3200,2015-06-18 08:00:00,112
101070901,42.0700,121.7500,2015-06-18 08:00:00,116
101240713,24.7500,114.5200,2015-06-18 08:00:00,92
101280804,23.1500,113.0200,2015-06-18 08:00:00,116
101070206,39.2700,122.5800,2015-06-18 08:00:00,111
101081203,41.9500,101.0700,2015-06-18 08:00:00,124
101301004,23.3300,106.6300,2015-06-18 08:00:00,10
101080914,42.2300,116.0000,2015-06-18 08:00:00,101
101200909,30.3800,111.4500,2015-06-18 08:00:00,37
101210703,27.7800,120.0800,2015-06-18 08:00:00,0
101181005,34.3800,115.8800,2015-06-18 08:00:00,0
101300402,24.0700,108.6500,2015-06-18 08:00:00,33
101230603,24.5200,117.3800,2015-06-18 08:00:00,105
101051002,45.7700,131.0200,2015-06-18 08:00:00,132
101180704,33.0700,112.9300,2015-06-18 08:00:00,36
101121006,35.4200,116.0800,2015-06-18 08:00:00,0
101060202,44.3800,126.9300,2015-06-18 08:00:00,70
101250202,27.9300,112.5300,2015-06-18 08:00:00,0
101240901,27.6300,113.8500,2015-06-18 08:00:00,0
101220101,31.7800,117.3000,2015-06-18 08:00:00,48
101291105,24.5800,99.9300,2015-06-18 08:00:00,64
101290201,25.7000,100.1800,2015-06-18 08:00:00,79
101091016,36.6700,114.1000,2015-06-18 08:00:00,80
101310209,19.6700,110.3400,2015-06-18 08:00:00,118
101250905,27.2300,111.7300,2015-06-18 08:00:00,0
101290908,22.3200,99.6000,2015-06-18 08:00:00,39
101081206,37.8800,105.4000,2015-06-18 08:00:00,122
101090602,39.4200,116.2800,2015-06-18 08:00:00,128
101080913,42.3000,115.0000,2015-06-18 08:00:00,118
101250306,26.4800,113.8000,2015-06-18 08:00:00,35
101301202,24.9700,107.1800,2015-06-18 08:00:00,8
101090101,38.0700,114.3600,2015-06-18 08:00:00,97
101270501,30.7800,106.1000,2015-06-18 08:00:00,71
101270802,30.5200,106.4500,2015-06-18 08:00:00,63
101090106,38.3000,114.3800,2015-06-18 08:00:00,123
