areaid	FORECAST_TIME	day_rehumidity	night_rehumidity
101300507	2015-06-23 19:00:00	77	89
101300507	2015-06-24 19:00:00	77	92
101300507	2015-06-25 19:00:00	83	92
101300507	2015-06-26 19:00:00	79	90
101300507	2015-06-27 19:00:00	76	88
101300507	2015-06-28 19:00:00	76	91
101270103	2015-06-19 19:00:00	67	77
101270103	2015-06-20 19:00:00	78	82
101270103	2015-06-21 19:00:00	57	73
101270103	2015-06-22 19:00:00	61	80
101270103	2015-06-23 19:00:00	73	80
101270103	2015-06-24 19:00:00	58	74
101270103	2015-06-25 19:00:00	57	75
101270103	2015-06-26 19:00:00	62	82
101270103	2015-06-27 19:00:00	67	84
101270103	2015-06-28 19:00:00	68	82
101190401	2015-06-19 19:00:00	68	86
101190401	2015-06-20 19:00:00	70	93
101190401	2015-06-21 19:00:00	83	90
101190401	2015-06-22 19:00:00	87	96
101190401	2015-06-23 19:00:00	81	90
101190401	2015-06-24 19:00:00	86	94
101190401	2015-06-25 19:00:00	87	94
101190401	2015-06-26 19:00:00	88	96
101190401	2015-06-27 19:00:00	94	99
101190401	2015-06-28 19:00:00	92	93
101251501	2015-06-19 19:00:00	70	87
101251501	2015-06-20 19:00:00	86	93
101251501	2015-06-21 19:00:00	89	93
101251501	2015-06-22 19:00:00	85	90
101251501	2015-06-23 19:00:00	80	91
101251501	2015-06-24 19:00:00	79	90
101251501	2015-06-25 19:00:00	83	92
101251501	2015-06-26 19:00:00	85	91
101251501	2015-06-27 19:00:00	79	92
101251501	2015-06-28 19:00:00	80	93
101060401	2015-06-19 19:00:00	71	94
101060401	2015-06-20 19:00:00	59	79
101060401	2015-06-21 19:00:00	53	75
101060401	2015-06-22 19:00:00	52	75
101060401	2015-06-23 19:00:00	54	75
101060401	2015-06-24 19:00:00	55	75
101060401	2015-06-25 19:00:00	48	76
101060401	2015-06-26 19:00:00	55	78
101060401	2015-06-27 19:00:00	62	79
101060401	2015-06-28 19:00:00	58	75
101050606	2015-06-19 19:00:00	55	76
101050606	2015-06-20 19:00:00	42	61
101050606	2015-06-21 19:00:00	46	74
101050606	2015-06-22 19:00:00	55	81
101050606	2015-06-23 19:00:00	58	83
101050606	2015-06-24 19:00:00	59	84
101050606	2015-06-25 19:00:00	61	84
101050606	2015-06-26 19:00:00	57	81
101050606	2015-06-27 19:00:00	63	85
101050606	2015-06-28 19:00:00	62	79
101120206	2015-06-19 19:00:00	49	71
101120206	2015-06-20 19:00:00	48	70
101120206	2015-06-21 19:00:00	52	78
101120206	2015-06-22 19:00:00	57	79
101120206	2015-06-23 19:00:00	58	79
101120206	2015-06-24 19:00:00	59	80
101120206	2015-06-25 19:00:00	57	76
101120206	2015-06-26 19:00:00	56	76
101120206	2015-06-27 19:00:00	57	80
101120206	2015-06-28 19:00:00	58	77
101190602	2015-06-19 19:00:00	67	85
101190602	2015-06-20 19:00:00	71	85
101190602	2015-06-21 19:00:00	74	93
101190602	2015-06-22 19:00:00	74	95
101190602	2015-06-23 19:00:00	77	91
101190602	2015-06-24 19:00:00	88	100
101190602	2015-06-25 19:00:00	89	98
101190602	2015-06-26 19:00:00	82	99
101190602	2015-06-27 19:00:00	95	100
101190602	2015-06-28 19:00:00	91	100
101281101	2015-06-19 19:00:00	71	88
101281101	2015-06-20 19:00:00	75	88
101281101	2015-06-21 19:00:00	79	87
101281101	2015-06-22 19:00:00	80	86
101281101	2015-06-23 19:00:00	84	88
101281101	2015-06-24 19:00:00	84	88
101281101	2015-06-25 19:00:00	80	87
101281101	2015-06-26 19:00:00	76	85
101281101	2015-06-27 19:00:00	75	86
101281101	2015-06-28 19:00:00	73	86
101301103	2015-06-19 19:00:00	72	89
101301103	2015-06-20 19:00:00	72	87
101301103	2015-06-21 19:00:00	74	86
101301103	2015-06-22 19:00:00	77	85
101301103	2015-06-23 19:00:00	75	87
101301103	2015-06-24 19:00:00	80	86
101301103	2015-06-25 19:00:00	80	83
101301103	2015-06-26 19:00:00	77	83
101301103	2015-06-27 19:00:00	75	83
101301103	2015-06-28 19:00:00	75	84
101180108	2015-06-19 19:00:00	40	61
101180108	2015-06-20 19:00:00	44	54
101180108	2015-06-21 19:00:00	44	61
101180108	2015-06-22 19:00:00	43	63
101180108	2015-06-23 19:00:00	69	86
101180108	2015-06-24 19:00:00	71	83
101180108	2015-06-25 19:00:00	65	84
101180108	2015-06-26 19:00:00	62	85
101180108	2015-06-27 19:00:00	70	88
101180108	2015-06-28 19:00:00	66	83
101290912	2015-06-19 19:00:00	79	90
101290912	2015-06-20 19:00:00	79	92
101290912	2015-06-21 19:00:00	74	83
101290912	2015-06-22 19:00:00	73	81
101290912	2015-06-23 19:00:00	71	81
101290912	2015-06-24 19:00:00	74	86
101290912	2015-06-25 19:00:00	82	94
101290912	2015-06-26 19:00:00	89	95
101290912	2015-06-27 19:00:00	87	94
101290912	2015-06-28 19:00:00	84	96
101042100	2015-06-19 19:00:00	68	86
101042100	2015-06-20 19:00:00	82	88
101042100	2015-06-21 19:00:00	74	87
101042100	2015-06-22 19:00:00	69	75
101042100	2015-06-23 19:00:00	81	91
101042100	2015-06-24 19:00:00	88	93
101042100	2015-06-25 19:00:00	83	95
101042100	2015-06-26 19:00:00	83	93
101042100	2015-06-27 19:00:00	84	94
101042100	2015-06-28 19:00:00	86	95
101120902	2015-06-19 19:00:00	66	91
101120902	2015-06-20 19:00:00	59	85
101120902	2015-06-21 19:00:00	58	84
101120902	2015-06-22 19:00:00	61	84
101120902	2015-06-23 19:00:00	72	88
101120902	2015-06-24 19:00:00	87	94
101120902	2015-06-25 19:00:00	83	96
101120902	2015-06-26 19:00:00	75	93
101120902	2015-06-27 19:00:00	78	96
101120902	2015-06-28 19:00:00	75	94
101301003	2015-06-19 19:00:00	77	84
101301003	2015-06-20 19:00:00	71	80
101301003	2015-06-21 19:00:00	73	86
101301003	2015-06-22 19:00:00	76	84
101301003	2015-06-23 19:00:00	71	82
101301003	2015-06-24 19:00:00	73	86
101301003	2015-06-25 19:00:00	80	87
101301003	2015-06-26 19:00:00	78	85
101301003	2015-06-27 19:00:00	71	83
101301003	2015-06-28 19:00:00	69	83
101280204	2015-06-19 19:00:00	74	90
101280204	2015-06-20 19:00:00	73	92
101280204	2015-06-21 19:00:00	78	94
101280204	2015-06-22 19:00:00	79	91
101280204	2015-06-23 19:00:00	82	95
101280204	2015-06-24 19:00:00	87	95
101280204	2015-06-25 19:00:00	84	95
101280204	2015-06-26 19:00:00	79	93
101280204	2015-06-27 19:00:00	79	93
101280204	2015-06-28 19:00:00	77	92
101250700	2015-06-19 19:00:00	74	92
101250700	2015-06-20 19:00:00	82	97
101250700	2015-06-21 19:00:00	92	97
101250700	2015-06-22 19:00:00	86	95
101250700	2015-06-23 19:00:00	79	91
101250700	2015-06-24 19:00:00	80	94
101250700	2015-06-25 19:00:00	89	96
101250700	2015-06-26 19:00:00	84	95
101250700	2015-06-27 19:00:00	80	94
101250700	2015-06-28 19:00:00	81	96
101230811	2015-06-19 19:00:00	79	93
101230811	2015-06-20 19:00:00	79	94
101230811	2015-06-21 19:00:00	72	90
101230811	2015-06-22 19:00:00	67	90
101230811	2015-06-23 19:00:00	69	91
101230811	2015-06-24 19:00:00	72	89
101230811	2015-06-25 19:00:00	68	89
101230811	2015-06-26 19:00:00	69	90
101230811	2015-06-27 19:00:00	66	89
101230811	2015-06-28 19:00:00	68	90
101170104	2015-06-19 19:00:00	19	33
101170104	2015-06-20 19:00:00	41	57
101170104	2015-06-21 19:00:00	44	52
101170104	2015-06-22 19:00:00	38	53
101170104	2015-06-23 19:00:00	56	67
101170104	2015-06-24 19:00:00	52	62
101170104	2015-06-25 19:00:00	42	50
101170104	2015-06-26 19:00:00	37	50
101170104	2015-06-27 19:00:00	38	50
101170104	2015-06-28 19:00:00	39	52
101080105	2015-06-19 19:00:00	42	59
101080105	2015-06-20 19:00:00	36	49
101080105	2015-06-21 19:00:00	48	73
101080105	2015-06-22 19:00:00	52	73
101080105	2015-06-23 19:00:00	52	80
101080105	2015-06-24 19:00:00	49	72
101080105	2015-06-25 19:00:00	55	75
101080105	2015-06-26 19:00:00	50	76
101080105	2015-06-27 19:00:00	49	67
101080105	2015-06-28 19:00:00	45	66
101210613	2015-06-19 19:00:00	85	86
101210613	2015-06-20 19:00:00	87	88
101210613	2015-06-21 19:00:00	86	90
101210613	2015-06-22 19:00:00	94	96
101210613	2015-06-23 19:00:00	93	95
101210613	2015-06-24 19:00:00	89	91
101210613	2015-06-25 19:00:00	89	92
101210613	2015-06-26 19:00:00	88	94
101210613	2015-06-27 19:00:00	90	96
101210613	2015-06-28 19:00:00	92	97
101251411	2015-06-19 19:00:00	82	89
101251411	2015-06-20 19:00:00	78	90
101251411	2015-06-21 19:00:00	77	89
101251411	2015-06-22 19:00:00	83	90
101251411	2015-06-23 19:00:00	74	85
101251411	2015-06-24 19:00:00	72	84
101251411	2015-06-25 19:00:00	79	85
101251411	2015-06-26 19:00:00	74	81
101251411	2015-06-27 19:00:00	71	79
101251411	2015-06-28 19:00:00	71	82
101040700	2015-06-19 19:00:00	68	82
101040700	2015-06-20 19:00:00	80	84
101040700	2015-06-21 19:00:00	74	83
101040700	2015-06-22 19:00:00	67	72
101040700	2015-06-23 19:00:00	76	86
101040700	2015-06-24 19:00:00	86	89
101040700	2015-06-25 19:00:00	80	87
101040700	2015-06-26 19:00:00	79	83
101040700	2015-06-27 19:00:00	78	85
101040700	2015-06-28 19:00:00	81	86
101131407	2015-06-19 21:00:00	34	48
101131407	2015-06-20 21:00:00	31	48
101131407	2015-06-21 21:00:00	30	50
101131407	2015-06-22 21:00:00	30	47
101131407	2015-06-23 21:00:00	28	39
101131407	2015-06-24 21:00:00	24	42
101131407	2015-06-25 21:00:00	24	38
101131407	2015-06-26 21:00:00	23	36
101131407	2015-06-27 21:00:00	22	34
101131407	2015-06-28 21:00:00	25	37
101310215	2015-06-19 19:00:00	65	86
101310215	2015-06-20 19:00:00	71	86
101310215	2015-06-21 19:00:00	75	86
101310215	2015-06-22 19:00:00	75	88
101310215	2015-06-23 19:00:00	77	86
101310215	2015-06-24 19:00:00	76	81
101310215	2015-06-25 19:00:00	67	78
101310215	2015-06-26 19:00:00	65	80
101310215	2015-06-27 19:00:00	66	80
101310215	2015-06-28 19:00:00	63	78
101081205	2015-06-19 19:00:00	21	32
101081205	2015-06-20 19:00:00	31	38
101081205	2015-06-21 19:00:00	27	32
101081205	2015-06-22 19:00:00	25	25
101081205	2015-06-23 19:00:00	28	37
101081205	2015-06-24 19:00:00	37	41
101081205	2015-06-25 19:00:00	32	32
101081205	2015-06-26 19:00:00	27	33
101081205	2015-06-27 19:00:00	26	31
101081205	2015-06-28 19:00:00	28	32
101210708	2015-06-19 19:00:00	86	91
101210708	2015-06-20 19:00:00	87	91
101210708	2015-06-21 19:00:00	87	92
101210708	2015-06-22 19:00:00	83	94
101210708	2015-06-23 19:00:00	80	94
101210708	2015-06-24 19:00:00	78	89
101210708	2015-06-25 19:00:00	77	92
101210708	2015-06-26 19:00:00	77	91
101210708	2015-06-27 19:00:00	79	90
101210708	2015-06-28 19:00:00	80	90
101230606	2015-06-19 19:00:00	73	90
101230606	2015-06-20 19:00:00	77	92
101230606	2015-06-21 19:00:00	76	92
101230606	2015-06-22 19:00:00	78	89
101230606	2015-06-23 19:00:00	82	91
101230606	2015-06-24 19:00:00	82	89
101230606	2015-06-25 19:00:00	79	90
101230606	2015-06-26 19:00:00	78	90
101230606	2015-06-27 19:00:00	78	90
101230606	2015-06-28 19:00:00	76	91
101190509	2015-06-19 19:00:00	69	86
101190509	2015-06-20 19:00:00	70	91
101190509	2015-06-21 19:00:00	81	89
101190509	2015-06-22 19:00:00	83	95
101190509	2015-06-23 19:00:00	83	91
101190509	2015-06-24 19:00:00	88	95
101190509	2015-06-25 19:00:00	86	95
101190509	2015-06-26 19:00:00	86	96
101190509	2015-06-27 19:00:00	94	99
101190509	2015-06-28 19:00:00	92	94
101310212	2015-06-19 19:00:00	57	82
101310212	2015-06-20 19:00:00	66	84
101310212	2015-06-21 19:00:00	70	86
101310212	2015-06-22 19:00:00	71	86
101310212	2015-06-23 19:00:00	73	86
101310212	2015-06-24 19:00:00	72	82
101310212	2015-06-25 19:00:00	65	77
101310212	2015-06-26 19:00:00	62	79
101310212	2015-06-27 19:00:00	63	79
101310212	2015-06-28 19:00:00	61	77
101250606	2015-06-19 19:00:00	66	89
101250606	2015-06-20 19:00:00	83	89
101250606	2015-06-21 19:00:00	90	94
101250606	2015-06-22 19:00:00	83	93
101250606	2015-06-23 19:00:00	84	94
101250606	2015-06-24 19:00:00	87	94
101250606	2015-06-25 19:00:00	82	93
101250606	2015-06-26 19:00:00	85	96
101250606	2015-06-27 19:00:00	85	97
101250606	2015-06-28 19:00:00	88	99
101300702	2015-06-19 19:00:00	73	88
101300702	2015-06-20 19:00:00	73	86
101300702	2015-06-21 19:00:00	74	89
101300702	2015-06-22 19:00:00	76	89
101300702	2015-06-23 19:00:00	77	89
101300702	2015-06-24 19:00:00	81	93
101300702	2015-06-25 19:00:00	82	93
101300702	2015-06-26 19:00:00	80	90
101300702	2015-06-27 19:00:00	76	88
101300702	2015-06-28 19:00:00	75	89
101271803	2015-06-19 19:00:00	85	95
101271803	2015-06-20 19:00:00	84	96
101271803	2015-06-21 19:00:00	78	95
101271803	2015-06-22 19:00:00	80	94
101271803	2015-06-23 19:00:00	76	94
101271803	2015-06-24 19:00:00	83	96
101271803	2015-06-25 19:00:00	80	93
101271803	2015-06-26 19:00:00	81	95
101271803	2015-06-27 19:00:00	85	93
101271803	2015-06-28 19:00:00	83	92
101280502	2015-06-19 19:00:00	71	93
101280502	2015-06-20 19:00:00	72	93
101280502	2015-06-21 19:00:00	77	92
101280502	2015-06-22 19:00:00	80	93
101280502	2015-06-23 19:00:00	86	94
101280502	2015-06-24 19:00:00	85	95
101280502	2015-06-25 19:00:00	81	93
101280502	2015-06-26 19:00:00	79	94
101280502	2015-06-27 19:00:00	79	93
101280502	2015-06-28 19:00:00	77	93
101200203	2015-06-19 19:00:00	59	85
101200203	2015-06-20 19:00:00	84	97
101200203	2015-06-21 19:00:00	82	93
101200203	2015-06-22 19:00:00	76	93
101200203	2015-06-23 19:00:00	86	99
101200203	2015-06-24 19:00:00	90	99
101200203	2015-06-25 19:00:00	92	99
101200203	2015-06-26 19:00:00	87	99
101200203	2015-06-27 19:00:00	89	99
101200203	2015-06-28 19:00:00	89	99
101050701	2015-06-19 19:00:00	35	66
101050701	2015-06-20 19:00:00	33	71
101050701	2015-06-21 19:00:00	56	90
101050701	2015-06-22 19:00:00	53	89
101050701	2015-06-23 19:00:00	55	87
101050701	2015-06-24 19:00:00	51	78
101050701	2015-06-25 19:00:00	53	89
101050701	2015-06-26 19:00:00	48	84
101050701	2015-06-27 19:00:00	49	82
101050701	2015-06-28 19:00:00	56	85
101221007	2015-06-19 19:00:00	68	86
101221007	2015-06-20 19:00:00	66	81
101221007	2015-06-21 19:00:00	85	90
101221007	2015-06-22 19:00:00	83	93
101221007	2015-06-23 19:00:00	74	90
101221007	2015-06-24 19:00:00	71	87
101221007	2015-06-25 19:00:00	74	91
101221007	2015-06-26 19:00:00	80	92
101221007	2015-06-27 19:00:00	80	93
101221007	2015-06-28 19:00:00	87	95
101230805	2015-06-19 19:00:00	85	95
101230805	2015-06-20 19:00:00	85	95
101230805	2015-06-21 19:00:00	77	93
101230805	2015-06-22 19:00:00	72	92
101230805	2015-06-23 19:00:00	72	89
101230805	2015-06-24 19:00:00	73	90
101230805	2015-06-25 19:00:00	72	89
101230805	2015-06-26 19:00:00	69	87
101230805	2015-06-27 19:00:00	66	86
101230805	2015-06-28 19:00:00	69	88
101190101	2015-06-19 19:00:00	67	86
101190101	2015-06-20 19:00:00	68	85
101190101	2015-06-21 19:00:00	79	92
101190101	2015-06-22 19:00:00	78	94
101190101	2015-06-23 19:00:00	80	91
101190101	2015-06-24 19:00:00	83	96
101190101	2015-06-25 19:00:00	85	99
101190101	2015-06-26 19:00:00	86	98
101190101	2015-06-27 19:00:00	92	100
101190101	2015-06-28 19:00:00	92	97
101090511	2015-06-19 19:00:00	71	86
101090511	2015-06-20 19:00:00	57	82
101090511	2015-06-21 19:00:00	59	85
101090511	2015-06-22 19:00:00	59	90
101090511	2015-06-23 19:00:00	63	93
101090511	2015-06-24 19:00:00	74	91
101090511	2015-06-25 19:00:00	62	91
101090511	2015-06-26 19:00:00	69	94
101090511	2015-06-27 19:00:00	71	92
101090511	2015-06-28 19:00:00	64	88
101250904	2015-06-19 19:00:00	76	92
101250904	2015-06-20 19:00:00	80	94
101250904	2015-06-21 19:00:00	85	91
101250904	2015-06-22 19:00:00	83	92
101250904	2015-06-23 19:00:00	77	90
101250904	2015-06-24 19:00:00	77	91
101250904	2015-06-25 19:00:00	82	94
101250904	2015-06-26 19:00:00	80	91
101250904	2015-06-27 19:00:00	77	88
101250904	2015-06-28 19:00:00	76	91
101290701	2015-06-19 19:00:00	74	82
101290701	2015-06-20 19:00:00	67	80
101290701	2015-06-21 19:00:00	69	84
101290701	2015-06-22 19:00:00	66	78
101290701	2015-06-23 19:00:00	63	75
101290701	2015-06-24 19:00:00	63	78
101290701	2015-06-25 19:00:00	69	84
101290701	2015-06-26 19:00:00	72	83
101290701	2015-06-27 19:00:00	70	82
101290701	2015-06-28 19:00:00	66	82
101091103	2015-06-19 19:00:00	66	81
101091103	2015-06-20 19:00:00	57	82
101091103	2015-06-21 19:00:00	58	85
101091103	2015-06-22 19:00:00	64	87
101091103	2015-06-23 19:00:00	69	88
101091103	2015-06-24 19:00:00	71	93
101091103	2015-06-25 19:00:00	65	86
101091103	2015-06-26 19:00:00	67	88
101091103	2015-06-27 19:00:00	67	85
101091103	2015-06-28 19:00:00	62	80
101110808	2015-06-19 19:00:00	67	84
101110808	2015-06-20 19:00:00	81	92
101110808	2015-06-21 19:00:00	76	93
101110808	2015-06-22 19:00:00	73	92
101110808	2015-06-23 19:00:00	90	95
101110808	2015-06-24 19:00:00	84	96
101110808	2015-06-25 19:00:00	81	97
101110808	2015-06-26 19:00:00	83	98
101110808	2015-06-27 19:00:00	80	95
101110808	2015-06-28 19:00:00	85	95
101250907	2015-06-19 19:00:00	85	89
101250907	2015-06-20 19:00:00	77	88
101250907	2015-06-21 19:00:00	77	91
101250907	2015-06-22 19:00:00	83	91
101250907	2015-06-23 19:00:00	75	87
101250907	2015-06-24 19:00:00	76	87
101250907	2015-06-25 19:00:00	80	89
101250907	2015-06-26 19:00:00	77	87
101250907	2015-06-27 19:00:00	74	85
101250907	2015-06-28 19:00:00	73	87
101200911	2015-06-19 19:00:00	63	91
101200911	2015-06-20 19:00:00	87	94
101200911	2015-06-21 19:00:00	92	97
101200911	2015-06-22 19:00:00	83	99
101200911	2015-06-23 19:00:00	90	99
101200911	2015-06-24 19:00:00	91	99
101200911	2015-06-25 19:00:00	94	99
101200911	2015-06-26 19:00:00	91	99
101200911	2015-06-27 19:00:00	92	100
101200911	2015-06-28 19:00:00	95	100
101071001	2015-06-19 19:00:00	70	92
101071001	2015-06-20 19:00:00	62	82
101071001	2015-06-21 19:00:00	55	79
101071001	2015-06-22 19:00:00	55	82
101071001	2015-06-23 19:00:00	58	83
101071001	2015-06-24 19:00:00	55	78
101071001	2015-06-25 19:00:00	53	77
101071001	2015-06-26 19:00:00	57	77
101071001	2015-06-27 19:00:00	60	77
101071001	2015-06-28 19:00:00	59	78
101250303	2015-06-19 19:00:00	78	89
101250303	2015-06-20 19:00:00	75	87
101250303	2015-06-21 19:00:00	84	93
101250303	2015-06-22 19:00:00	81	92
101250303	2015-06-23 19:00:00	74	86
101250303	2015-06-24 19:00:00	71	88
101250303	2015-06-25 19:00:00	79	91
101250303	2015-06-26 19:00:00	79	89
101250303	2015-06-27 19:00:00	75	85
101250303	2015-06-28 19:00:00	77	90
101180803	2015-06-19 19:00:00	46	74
101180803	2015-06-20 19:00:00	44	65
101180803	2015-06-21 19:00:00	47	67
101180803	2015-06-22 19:00:00	47	67
101180803	2015-06-23 19:00:00	67	92
101180803	2015-06-24 19:00:00	81	98
101180803	2015-06-25 19:00:00	71	95
101180803	2015-06-26 19:00:00	67	92
101180803	2015-06-27 19:00:00	73	96
101180803	2015-06-28 19:00:00	71	91
101271610	2015-06-19 19:00:00	71	78
101271610	2015-06-20 19:00:00	72	77
101271610	2015-06-21 19:00:00	64	79
101271610	2015-06-22 19:00:00	65	77
101271610	2015-06-23 19:00:00	62	75
101271610	2015-06-24 19:00:00	66	78
101271610	2015-06-25 19:00:00	65	78
101271610	2015-06-26 19:00:00	66	76
101271610	2015-06-27 19:00:00	66	77
101271610	2015-06-28 19:00:00	65	75
101060106	2015-06-19 19:00:00	60	83
101060106	2015-06-20 19:00:00	52	76
101060106	2015-06-21 19:00:00	49	74
101060106	2015-06-22 19:00:00	50	73
101060106	2015-06-23 19:00:00	51	76
101060106	2015-06-24 19:00:00	49	74
101060106	2015-06-25 19:00:00	51	74
101060106	2015-06-26 19:00:00	50	77
101060106	2015-06-27 19:00:00	58	77
101060106	2015-06-28 19:00:00	56	74
101170202	2015-06-19 19:00:00	19	33
101170202	2015-06-20 19:00:00	41	57
101170202	2015-06-21 19:00:00	44	52
101170202	2015-06-22 19:00:00	38	53
101170202	2015-06-23 19:00:00	56	67
101170202	2015-06-24 19:00:00	52	62
101170202	2015-06-25 19:00:00	42	50
101170202	2015-06-26 19:00:00	37	50
101170202	2015-06-27 19:00:00	38	50
101170202	2015-06-28 19:00:00	39	52
101272102	2015-06-19 19:00:00	67	83
101272102	2015-06-20 19:00:00	82	90
101272102	2015-06-21 19:00:00	67	85
101272102	2015-06-22 19:00:00	73	87
101272102	2015-06-23 19:00:00	91	96
101272102	2015-06-24 19:00:00	84	92
101272102	2015-06-25 19:00:00	78	96
101272102	2015-06-26 19:00:00	89	98
101272102	2015-06-27 19:00:00	88	99
101272102	2015-06-28 19:00:00	88	98
101180307	2015-06-19 19:00:00	46	74
101180307	2015-06-20 19:00:00	44	65
101180307	2015-06-21 19:00:00	47	67
101180307	2015-06-22 19:00:00	47	67
101180307	2015-06-23 19:00:00	67	92
101180307	2015-06-24 19:00:00	81	98
101180307	2015-06-25 19:00:00	71	95
101180307	2015-06-26 19:00:00	67	92
101180307	2015-06-27 19:00:00	73	96
101180307	2015-06-28 19:00:00	71	91
101110104	2015-06-19 19:00:00	47	59
101110104	2015-06-20 19:00:00	79	87
101110104	2015-06-21 19:00:00	68	73
101110104	2015-06-22 19:00:00	55	64
101110104	2015-06-23 19:00:00	77	88
101110104	2015-06-24 19:00:00	80	87
101110104	2015-06-25 19:00:00	68	80
101110104	2015-06-26 19:00:00	66	87
101110104	2015-06-27 19:00:00	73	78
101110104	2015-06-28 19:00:00	70	79
101271808	2015-06-19 19:00:00	67	82
101271808	2015-06-20 19:00:00	58	66
101271808	2015-06-21 19:00:00	46	60
101271808	2015-06-22 19:00:00	60	87
101271808	2015-06-23 19:00:00	69	90
101271808	2015-06-24 19:00:00	68	81
101271808	2015-06-25 19:00:00	66	86
101271808	2015-06-26 19:00:00	69	86
101271808	2015-06-27 19:00:00	70	85
101271808	2015-06-28 19:00:00	68	84
101180608	2015-06-19 19:00:00	64	89
101180608	2015-06-20 19:00:00	74	85
101180608	2015-06-21 19:00:00	82	95
101180608	2015-06-22 19:00:00	77	93
101180608	2015-06-23 19:00:00	93	100
101180608	2015-06-24 19:00:00	94	99
101180608	2015-06-25 19:00:00	92	100
101180608	2015-06-26 19:00:00	93	99
101180608	2015-06-27 19:00:00	99	100
101180608	2015-06-28 19:00:00	98	100
101200807	2015-06-19 19:00:00	68	87
101200807	2015-06-20 19:00:00	75	90
101200807	2015-06-21 19:00:00	92	95
101200807	2015-06-22 19:00:00	79	96
101200807	2015-06-23 19:00:00	85	97
101200807	2015-06-24 19:00:00	85	93
101200807	2015-06-25 19:00:00	85	94
101200807	2015-06-26 19:00:00	87	98
101200807	2015-06-27 19:00:00	89	100
101200807	2015-06-28 19:00:00	93	100
101080903	2015-06-19 19:00:00	40	52
101080903	2015-06-20 19:00:00	36	50
101080903	2015-06-21 19:00:00	29	44
101080903	2015-06-22 19:00:00	30	48
101080903	2015-06-23 19:00:00	31	45
101080903	2015-06-24 19:00:00	34	54
101080903	2015-06-25 19:00:00	37	49
101080903	2015-06-26 19:00:00	35	46
101080903	2015-06-27 19:00:00	34	46
101080903	2015-06-28 19:00:00	31	43
101180507	2015-06-19 19:00:00	47	69
101180507	2015-06-20 19:00:00	48	55
101180507	2015-06-21 19:00:00	48	70
101180507	2015-06-22 19:00:00	52	73
101180507	2015-06-23 19:00:00	83	98
101180507	2015-06-24 19:00:00	88	96
101180507	2015-06-25 19:00:00	76	97
101180507	2015-06-26 19:00:00	75	94
101180507	2015-06-27 19:00:00	79	98
101180507	2015-06-28 19:00:00	77	94
101271110	2015-06-19 19:00:00	67	81
101271110	2015-06-20 19:00:00	85	95
101271110	2015-06-21 19:00:00	79	84
101271110	2015-06-22 19:00:00	70	78
101271110	2015-06-23 19:00:00	75	91
101271110	2015-06-24 19:00:00	82	89
101271110	2015-06-25 19:00:00	78	86
101271110	2015-06-26 19:00:00	78	89
101271110	2015-06-27 19:00:00	79	89
101271110	2015-06-28 19:00:00	78	88
101120406	2015-06-19 19:00:00	64	84
101120406	2015-06-20 19:00:00	51	73
101120406	2015-06-21 19:00:00	52	74
101120406	2015-06-22 19:00:00	47	69
101120406	2015-06-23 19:00:00	50	71
101120406	2015-06-24 19:00:00	59	85
101120406	2015-06-25 19:00:00	64	88
101120406	2015-06-26 19:00:00	65	84
101120406	2015-06-27 19:00:00	62	84
101120406	2015-06-28 19:00:00	58	76
101240602	2015-06-19 19:00:00	86	93
101240602	2015-06-20 19:00:00	81	93
101240602	2015-06-21 19:00:00	77	90
101240602	2015-06-22 19:00:00	76	91
101240602	2015-06-23 19:00:00	71	84
101240602	2015-06-24 19:00:00	72	83
101240602	2015-06-25 19:00:00	73	85
101240602	2015-06-26 19:00:00	72	83
101240602	2015-06-27 19:00:00	69	79
101240602	2015-06-28 19:00:00	70	84
101210301	2015-06-19 19:00:00	68	85
101210301	2015-06-20 19:00:00	67	89
101210301	2015-06-21 19:00:00	83	86
101210301	2015-06-22 19:00:00	87	91
101210301	2015-06-23 19:00:00	76	88
101210301	2015-06-24 19:00:00	75	83
101210301	2015-06-25 19:00:00	74	89
101210301	2015-06-26 19:00:00	82	90
101210301	2015-06-27 19:00:00	85	93
101210301	2015-06-28 19:00:00	86	91
101300510	2015-06-19 19:00:00	79	92
101300510	2015-06-20 19:00:00	76	91
101300510	2015-06-21 19:00:00	75	89
101300510	2015-06-22 19:00:00	80	90
101300510	2015-06-23 19:00:00	77	89
101300510	2015-06-24 19:00:00	77	92
101300510	2015-06-25 19:00:00	83	92
101300510	2015-06-26 19:00:00	79	90
101300510	2015-06-27 19:00:00	76	88
101300510	2015-06-28 19:00:00	76	91
101090207	2015-06-19 19:00:00	43	76
101090207	2015-06-20 19:00:00	38	53
101090207	2015-06-21 19:00:00	38	57
101090207	2015-06-22 19:00:00	44	58
101090207	2015-06-23 19:00:00	49	73
101090207	2015-06-24 19:00:00	58	77
101090207	2015-06-25 19:00:00	59	81
101090207	2015-06-26 19:00:00	67	81
101090207	2015-06-27 19:00:00	62	78
101090207	2015-06-28 19:00:00	56	71
101090309	2015-06-19 19:00:00	50	67
101090309	2015-06-20 19:00:00	44	62
101090309	2015-06-21 19:00:00	44	65
101090309	2015-06-22 19:00:00	52	63
101090309	2015-06-23 19:00:00	48	71
101090309	2015-06-24 19:00:00	55	78
101090309	2015-06-25 19:00:00	60	90
101090309	2015-06-26 19:00:00	62	84
101090309	2015-06-27 19:00:00	59	78
